;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36132047,3613,2047,540,431,79,30,0.716,754,602,110,42,0.146,0.056
36132048,3613,2048,549,438,80,31,0.716,766,611,112,43,0.146,0.056
36132049,3613,2049,558,445,81,32,0.716,778,621,113,44,0.146,0.056
36132050,3613,2050,566,452,82,32,0.716,790,631,115,44,0.146,0.056
36132051,3613,2051,574,458,84,32,0.716,801,639,117,45,0.146,0.056
36132052,3613,2052,581,465,84,32,0.716,812,649,118,45,0.146,0.056
36132053,3613,2053,589,470,86,33,0.716,823,657,120,46,0.146,0.056
36132054,3613,2054,597,476,87,34,0.716,834,665,122,47,0.146,0.056
36132055,3613,2055,605,483,88,34,0.716,845,675,123,47,0.146,0.056
36132056,3613,2056,613,489,90,34,0.716,856,683,125,48,0.146,0.056
36132057,3613,2057,621,496,90,35,0.716,867,692,126,49,0.146,0.056
36132058,3613,2058,629,502,92,35,0.716,878,701,128,49,0.146,0.056
36132059,3613,2059,637,508,93,36,0.716,889,709,130,50,0.146,0.056
36132060,3613,2060,645,515,94,36,0.716,900,719,131,50,0.146,0.056
36142010,3614,2010,45391,30661,6364,8366,1.022,44405,29995,6226,8184,0.140,0.184
36142011,3614,2011,46469,31391,6514,8564,1.022,45460,30709,6373,8378,0.140,0.184
36142012,3614,2012,46889,31673,6574,8642,1.022,45870,30985,6431,8454,0.140,0.184
36142013,3614,2013,49234,33257,6903,9074,1.022,48165,32535,6753,8877,0.140,0.184
36142014,3614,2014,51499,34788,7220,9491,1.022,50380,34032,7063,9285,0.140,0.184
36142015,3614,2015,54126,36561,7589,9976,1.022,52950,35767,7424,9759,0.140,0.184
36142016,3614,2016,58834,39743,8248,10843,1.022,57557,38880,8069,10608,0.140,0.184
36142017,3614,2017,58188,39306,8158,10724,1.022,56924,38452,7981,10491,0.140,0.184
36142018,3614,2018,58013,39187,8134,10692,1.022,56753,38336,7957,10460,0.140,0.184
36142019,3614,2019,58651,39618,8223,10810,1.022,57377,38758,8044,10575,0.140,0.184
36142020,3614,2020,59532,40214,8346,10972,1.022,58240,39341,8165,10734,0.140,0.184
36142021,3614,2021,60563,40910,8491,11162,1.022,59249,40022,8307,10920,0.140,0.184
36142022,3614,2022,61597,41608,8636,11353,1.022,60258,40704,8448,11106,0.140,0.184
36142023,3614,2023,62628,42304,8781,11543,1.022,61267,41385,8590,11292,0.140,0.184
36142024,3614,2024,63659,43002,8925,11732,1.022,62276,42068,8731,11477,0.140,0.184
36142025,3614,2025,64690,43698,9070,11922,1.022,63285,42749,8873,11663,0.140,0.184
36142026,3614,2026,65721,44395,9214,12112,1.022,64294,43431,9014,11849,0.140,0.184
36142027,3614,2027,66752,45092,9358,12302,1.022,65303,44113,9155,12035,0.140,0.184
36142028,3614,2028,67783,45788,9503,12492,1.022,66312,44794,9297,12221,0.140,0.184
36142029,3614,2029,68816,46486,9648,12682,1.022,67321,45476,9438,12407,0.140,0.184
36142030,3614,2030,69848,47182,9793,12873,1.022,68330,46157,9580,12593,0.140,0.184
36142031,3614,2031,70879,47879,9937,13063,1.022,69339,46839,9721,12779,0.140,0.184
36142032,3614,2032,71910,48575,10082,13253,1.022,70348,47520,9863,12965,0.140,0.184
36142033,3614,2033,72941,49272,10226,13443,1.022,71357,48202,10004,13151,0.140,0.184
36142034,3614,2034,73972,49968,10371,13633,1.022,72366,48883,10146,13337,0.140,0.184
36142035,3614,2035,75003,50665,10515,13823,1.022,73375,49565,10287,13523,0.140,0.184
36142036,3614,2036,76035,51361,10661,14013,1.022,74384,50246,10429,13709,0.140,0.184
36142037,3614,2037,77067,52059,10805,14203,1.022,75393,50928,10570,13895,0.140,0.184
36142038,3614,2038,78099,52755,10950,14394,1.022,76402,51609,10712,14081,0.140,0.184
36142039,3614,2039,79130,53452,11094,14584,1.022,77411,52291,10853,14267,0.140,0.184
36142040,3614,2040,80161,54149,11238,14774,1.022,78420,52973,10994,14453,0.140,0.184
36142041,3614,2041,81191,54844,11383,14964,1.022,79428,53653,11136,14639,0.140,0.184
36142042,3614,2042,82221,55541,11527,15153,1.022,80436,54335,11277,14824,0.140,0.184
36142043,3614,2043,83251,56237,11671,15343,1.022,81444,55016,11418,15010,0.140,0.184
36142044,3614,2044,84282,56932,11817,15533,1.022,82452,55696,11560,15196,0.140,0.184
36142045,3614,2045,85313,57629,11961,15723,1.022,83460,56377,11701,15382,0.140,0.184
36142046,3614,2046,86344,58326,12105,15913,1.022,84468,57059,11842,15567,0.140,0.184
36142047,3614,2047,87374,59021,12250,16103,1.022,85476,57739,11984,15753,0.140,0.184
36142048,3614,2048,88404,59717,12394,16293,1.022,86484,58420,12125,15939,0.140,0.184
36142049,3614,2049,89434,60413,12538,16483,1.022,87492,59101,12266,16125,0.140,0.184
36142050,3614,2050,90464,61108,12683,16673,1.022,88500,59781,12408,16311,0.140,0.184
36142051,3614,2051,91496,61805,12828,16863,1.022,89509,60463,12549,16497,0.140,0.184
36142052,3614,2052,92527,62502,12973,17052,1.022,90518,61145,12691,16682,0.140,0.184
36142053,3614,2053,93559,63200,13117,17242,1.022,91527,61827,12832,16868,0.140,0.184
36142054,3614,2054,94591,63896,13262,17433,1.022,92536,62508,12974,17054,0.140,0.184
36142055,3614,2055,95622,64593,13406,17623,1.022,93545,63190,13115,17240,0.140,0.184
36142056,3614,2056,96653,65290,13550,17813,1.022,94554,63872,13256,17426,0.140,0.184
36142057,3614,2057,97684,65986,13695,18003,1.022,95563,64553,13398,17612,0.140,0.184
36142058,3614,2058,98716,66683,13840,18193,1.022,96572,65235,13539,17798,0.140,0.184
36142059,3614,2059,99747,67379,13985,18383,1.022,97581,65916,13681,17984,0.140,0.184
36142060,3614,2060,100778,68076,14129,18573,1.022,98590,66598,13822,18170,0.140,0.184
36152010,3615,2010,886,863,12,11,0.984,900,877,12,11,0.013,0.013
36152011,3615,2011,925,901,12,12,0.984,940,916,12,12,0.013,0.013
36152012,3615,2012,916,892,12,12,0.984,930,906,12,12,0.013,0.013
36152013,3615,2013,930,906,12,12,0.984,945,921,12,12,0.013,0.013
36152014,3615,2014,975,950,13,12,0.984,990,965,13,12,0.013,0.013
36152015,3615,2015,1048,1021,14,13,0.984,1065,1038,14,13,0.013,0.013
36152016,3615,2016,1085,1057,14,14,0.984,1102,1074,14,14,0.013,0.013
36152017,3615,2017,435,423,6,6,0.984,442,430,6,6,0.013,0.013
36152018,3615,2018,452,440,6,6,0.984,459,447,6,6,0.013,0.013
36152019,3615,2019,447,435,6,6,0.984,454,442,6,6,0.013,0.013
36152020,3615,2020,453,441,6,6,0.984,460,448,6,6,0.013,0.013
36152021,3615,2021,459,447,6,6,0.984,466,454,6,6,0.013,0.013
36152022,3615,2022,465,453,6,6,0.984,472,460,6,6,0.013,0.013
36152023,3615,2023,471,459,6,6,0.984,478,466,6,6,0.013,0.013
36152024,3615,2024,476,464,6,6,0.984,484,472,6,6,0.013,0.013
36152025,3615,2025,482,470,6,6,0.984,490,478,6,6,0.013,0.013
36152026,3615,2026,488,476,6,6,0.984,496,484,6,6,0.013,0.013
36152027,3615,2027,494,481,7,6,0.984,502,489,7,6,0.013,0.013
36152028,3615,2028,500,487,7,6,0.984,508,495,7,6,0.013,0.013
36152029,3615,2029,506,493,7,6,0.984,514,501,7,6,0.013,0.013
36152030,3615,2030,512,498,7,7,0.984,520,506,7,7,0.013,0.013
36152031,3615,2031,518,504,7,7,0.984,526,512,7,7,0.013,0.013
36152032,3615,2032,524,510,7,7,0.984,532,518,7,7,0.013,0.013
36152033,3615,2033,530,516,7,7,0.984,538,524,7,7,0.013,0.013
36152034,3615,2034,536,522,7,7,0.984,544,530,7,7,0.013,0.013
36152035,3615,2035,541,527,7,7,0.984,550,536,7,7,0.013,0.013
36152036,3615,2036,547,533,7,7,0.984,556,542,7,7,0.013,0.013
36152037,3615,2037,553,539,7,7,0.984,562,548,7,7,0.013,0.013
36152038,3615,2038,559,545,7,7,0.984,568,554,7,7,0.013,0.013
36152039,3615,2039,565,550,8,7,0.984,574,559,8,7,0.013,0.013
36152040,3615,2040,571,556,8,7,0.984,580,565,8,7,0.013,0.013
36152041,3615,2041,577,562,8,7,0.984,586,571,8,7,0.013,0.013
36152042,3615,2042,583,568,8,7,0.984,592,577,8,7,0.013,0.013
36152043,3615,2043,589,574,8,7,0.984,598,583,8,7,0.013,0.013
36152044,3615,2044,595,579,8,8,0.984,604,588,8,8,0.013,0.013
36152045,3615,2045,600,584,8,8,0.984,610,594,8,8,0.013,0.013
36152046,3615,2046,606,590,8,8,0.984,616,600,8,8,0.013,0.013
36152047,3615,2047,612,596,8,8,0.984,622,606,8,8,0.013,0.013
36152048,3615,2048,618,602,8,8,0.984,628,612,8,8,0.013,0.013
36152049,3615,2049,624,608,8,8,0.984,634,618,8,8,0.013,0.013
36152050,3615,2050,630,614,8,8,0.984,640,624,8,8,0.013,0.013
36152051,3615,2051,636,620,8,8,0.984,646,630,8,8,0.013,0.013
36152052,3615,2052,642,625,9,8,0.984,652,635,9,8,0.013,0.013
36152053,3615,2053,648,631,9,8,0.984,658,641,9,8,0.013,0.013
36152054,3615,2054,654,637,9,8,0.984,664,647,9,8,0.013,0.013
36152055,3615,2055,660,643,9,8,0.984,670,653,9,8,0.013,0.013
36152056,3615,2056,665,648,9,8,0.984,676,659,9,8,0.013,0.013
36152057,3615,2057,671,653,9,9,0.984,682,664,9,9,0.013,0.013
36152058,3615,2058,677,659,9,9,0.984,688,670,9,9,0.013,0.013
36152059,3615,2059,683,665,9,9,0.984,694,676,9,9,0.013,0.013
36152060,3615,2060,689,671,9,9,0.984,700,682,9,9,0.013,0.013
36162010,3616,2010,260,176,48,36,0.984,265,179,49,37,0.187,0.141
36162011,3616,2011,270,182,50,38,0.984,275,185,51,39,0.187,0.141
36162012,3616,2012,265,179,49,37,0.984,270,182,50,38,0.187,0.141
36162013,3616,2013,260,176,48,36,0.984,265,179,49,37,0.187,0.141
36162014,3616,2014,260,176,48,36,0.984,265,179,49,37,0.187,0.141
36162015,3616,2015,270,182,50,38,0.984,275,185,51,39,0.187,0.141
36162016,3616,2016,287,193,54,40,0.984,292,196,55,41,0.187,0.141
36162017,3616,2017,295,199,55,41,0.984,300,202,56,42,0.187,0.141
36162018,3616,2018,298,200,56,42,0.984,303,203,57,43,0.187,0.141
36162019,3616,2019,303,203,57,43,0.984,308,206,58,44,0.187,0.141
36162020,3616,2020,315,212,59,44,0.984,320,215,60,45,0.187,0.141
36162021,3616,2021,317,214,59,44,0.984,322,217,60,45,0.187,0.141
36162022,3616,2022,319,215,59,45,0.984,324,218,60,46,0.187,0.141
36162023,3616,2023,320,215,60,45,0.984,326,219,61,46,0.187,0.141
36162024,3616,2024,322,217,60,45,0.984,328,221,61,46,0.187,0.141
36162025,3616,2025,324,217,61,46,0.984,330,221,62,47,0.187,0.141
36162026,3616,2026,326,219,61,46,0.984,332,223,62,47,0.187,0.141
36162027,3616,2027,328,221,61,46,0.984,334,225,62,47,0.187,0.141
36162028,3616,2028,330,222,62,46,0.984,336,226,63,47,0.187,0.141
36162029,3616,2029,332,223,62,47,0.984,338,227,63,48,0.187,0.141
36162030,3616,2030,334,225,62,47,0.984,340,229,63,48,0.187,0.141
36162031,3616,2031,338,227,63,48,0.984,344,231,64,49,0.187,0.141
36162032,3616,2032,342,230,64,48,0.984,348,234,65,49,0.187,0.141
36162033,3616,2033,346,232,65,49,0.984,352,236,66,50,0.187,0.141
36162034,3616,2034,350,236,65,49,0.984,356,240,66,50,0.187,0.141
36162035,3616,2035,354,238,66,50,0.984,360,242,67,51,0.187,0.141
36162036,3616,2036,358,241,67,50,0.984,364,245,68,51,0.187,0.141
36162037,3616,2037,362,243,68,51,0.984,368,247,69,52,0.187,0.141
36162038,3616,2038,366,246,68,52,0.984,372,250,69,53,0.187,0.141
36162039,3616,2039,370,249,69,52,0.984,376,253,70,53,0.187,0.141
36162040,3616,2040,374,251,70,53,0.984,380,255,71,54,0.187,0.141
36162041,3616,2041,378,254,71,53,0.984,384,258,72,54,0.187,0.141
36162042,3616,2042,382,257,71,54,0.984,388,261,72,55,0.187,0.141
36162043,3616,2043,386,260,72,54,0.984,392,264,73,55,0.187,0.141
36162044,3616,2044,390,262,73,55,0.984,396,266,74,56,0.187,0.141
36162045,3616,2045,394,264,74,56,0.984,400,268,75,57,0.187,0.141
36162046,3616,2046,398,268,74,56,0.984,404,272,75,57,0.187,0.141
36162047,3616,2047,402,270,75,57,0.984,408,274,76,58,0.187,0.141
36162048,3616,2048,406,273,76,57,0.984,412,277,77,58,0.187,0.141
36162049,3616,2049,410,275,77,58,0.984,416,279,78,59,0.187,0.141
36162050,3616,2050,413,278,77,58,0.984,420,283,78,59,0.187,0.141
36162051,3616,2051,417,280,78,59,0.984,424,285,79,60,0.187,0.141
36162052,3616,2052,421,283,79,59,0.984,428,288,80,60,0.187,0.141
36162053,3616,2053,425,285,80,60,0.984,432,290,81,61,0.187,0.141
36162054,3616,2054,429,288,80,61,0.984,436,293,81,62,0.187,0.141
36162055,3616,2055,433,291,81,61,0.984,440,296,82,62,0.187,0.141
36162056,3616,2056,437,293,82,62,0.984,444,298,83,63,0.187,0.141
36162057,3616,2057,441,296,83,62,0.984,448,301,84,63,0.187,0.141
36162058,3616,2058,445,299,83,63,0.984,452,304,84,64,0.187,0.141
36162059,3616,2059,449,302,84,63,0.984,456,307,85,64,0.187,0.141
36162060,3616,2060,453,304,85,64,0.984,460,309,86,65,0.187,0.141
36172010,3617,2010,1432,1116,189,127,0.984,1455,1134,192,129,0.132,0.089
36172011,3617,2011,1427,1111,189,127,0.984,1450,1129,192,129,0.132,0.089
36172012,3617,2012,1397,1088,185,124,0.984,1420,1106,188,126,0.132,0.089
36172013,3617,2013,1447,1127,191,129,0.984,1470,1145,194,131,0.132,0.089
36172014,3617,2014,1471,1145,195,131,0.984,1495,1164,198,133,0.132,0.089
36172015,3617,2015,1555,1210,206,139,0.984,1580,1230,209,141,0.132,0.089
36172016,3617,2016,1633,1272,215,146,0.984,1660,1293,219,148,0.132,0.089
36172017,3617,2017,1676,1305,221,150,0.984,1703,1326,225,152,0.132,0.089
36172018,3617,2018,1742,1357,230,155,0.984,1771,1379,234,158,0.132,0.089
36172019,3617,2019,1763,1374,233,156,0.984,1792,1396,237,159,0.132,0.089
36172020,3617,2020,1780,1387,235,158,0.984,1810,1410,239,161,0.132,0.089
36172021,3617,2021,1808,1408,239,161,0.984,1838,1431,243,164,0.132,0.089
36172022,3617,2022,1836,1430,243,163,0.984,1866,1453,247,166,0.132,0.089
36172023,3617,2023,1863,1451,246,166,0.984,1894,1475,250,169,0.132,0.089
36172024,3617,2024,1891,1473,250,168,0.984,1922,1497,254,171,0.132,0.089
36172025,3617,2025,1919,1494,254,171,0.984,1950,1518,258,174,0.132,0.089
36172026,3617,2026,1946,1516,257,173,0.984,1978,1541,261,176,0.132,0.089
36172027,3617,2027,1974,1537,261,176,0.984,2006,1562,265,179,0.132,0.089
36172028,3617,2028,2002,1559,265,178,0.984,2034,1584,269,181,0.132,0.089
36172029,3617,2029,2029,1579,269,181,0.984,2062,1605,273,184,0.132,0.089
36172030,3617,2030,2057,1602,272,183,0.984,2090,1628,276,186,0.132,0.089
36172031,3617,2031,2084,1623,276,185,0.984,2117,1649,280,188,0.132,0.089
36172032,3617,2032,2109,1643,278,188,0.984,2144,1670,283,191,0.132,0.089
36172033,3617,2033,2136,1664,282,190,0.984,2171,1691,287,193,0.132,0.089
36172034,3617,2034,2163,1684,286,193,0.984,2198,1711,291,196,0.132,0.089
36172035,3617,2035,2189,1705,289,195,0.984,2225,1733,294,198,0.132,0.089
36172036,3617,2036,2216,1726,293,197,0.984,2252,1754,298,200,0.132,0.089
36172037,3617,2037,2243,1747,296,200,0.984,2279,1775,301,203,0.132,0.089
36172038,3617,2038,2269,1767,300,202,0.984,2306,1796,305,205,0.132,0.089
36172039,3617,2039,2296,1788,303,205,0.984,2333,1817,308,208,0.132,0.089
36172040,3617,2040,2323,1809,307,207,0.984,2360,1838,312,210,0.132,0.089
36172041,3617,2041,2351,1830,311,210,0.984,2389,1860,316,213,0.132,0.089
36172042,3617,2042,2380,1853,315,212,0.984,2418,1883,320,215,0.132,0.089
36172043,3617,2043,2409,1876,318,215,0.984,2447,1906,323,218,0.132,0.089
36172044,3617,2044,2436,1898,322,216,0.984,2476,1929,327,220,0.132,0.089
36172045,3617,2045,2465,1920,326,219,0.984,2505,1951,331,223,0.132,0.089
36172046,3617,2046,2493,1941,330,222,0.984,2534,1973,335,226,0.132,0.089
36172047,3617,2047,2522,1964,334,224,0.984,2563,1996,339,228,0.132,0.089
36172048,3617,2048,2551,1986,338,227,0.984,2592,2018,343,231,0.132,0.089
36172049,3617,2049,2578,2009,340,229,0.984,2621,2042,346,233,0.132,0.089
36172050,3617,2050,2607,2031,344,232,0.984,2650,2064,350,236,0.132,0.089
36172051,3617,2051,2637,2054,348,235,0.984,2680,2087,354,239,0.132,0.089
36172052,3617,2052,2666,2077,352,237,0.984,2710,2111,358,241,0.132,0.089
36172053,3617,2053,2696,2100,356,240,0.984,2740,2134,362,244,0.132,0.089
36172054,3617,2054,2725,2122,360,243,0.984,2770,2157,366,247,0.132,0.089
36172055,3617,2055,2755,2146,364,245,0.984,2800,2181,370,249,0.132,0.089
36172056,3617,2056,2785,2169,368,248,0.984,2830,2204,374,252,0.132,0.089
36172057,3617,2057,2814,2191,372,251,0.984,2860,2227,378,255,0.132,0.089
36172058,3617,2058,2844,2215,376,253,0.984,2890,2251,382,257,0.132,0.089
36172059,3617,2059,2874,2238,380,256,0.984,2920,2274,386,260,0.132,0.089
36172060,3617,2060,2903,2260,384,259,0.984,2950,2297,390,263,0.132,0.089
36182010,3618,2010,1515,1274,155,86,0.984,1540,1295,158,87,0.103,0.056
36182011,3618,2011,1510,1270,155,85,0.984,1535,1291,158,86,0.103,0.056
36182012,3618,2012,1482,1245,153,84,0.984,1505,1265,155,85,0.103,0.056
36182013,3618,2013,1530,1287,157,86,0.984,1555,1308,160,87,0.103,0.056
36182014,3618,2014,1555,1308,159,88,0.984,1580,1329,162,89,0.103,0.056
36182015,3618,2015,1647,1386,169,92,0.984,1675,1409,172,94,0.103,0.056
36182016,3618,2016,1728,1454,177,97,0.984,1757,1478,180,99,0.103,0.056
36182017,3618,2017,1774,1493,182,99,0.984,1803,1517,185,101,0.103,0.056
36182018,3618,2018,1845,1552,190,103,0.984,1875,1577,193,105,0.103,0.056
36182019,3618,2019,1867,1570,192,105,0.984,1898,1596,195,107,0.103,0.056
36182020,3618,2020,1938,1630,199,109,0.984,1970,1657,202,111,0.103,0.056
36182021,3618,2021,1982,1667,204,111,0.984,2014,1694,207,113,0.103,0.056
36182022,3618,2022,2025,1703,208,114,0.984,2058,1731,211,116,0.103,0.056
36182023,3618,2023,2069,1740,213,116,0.984,2102,1768,216,118,0.103,0.056
36182024,3618,2024,2111,1776,216,119,0.984,2146,1805,220,121,0.103,0.056
36182025,3618,2025,2155,1813,221,121,0.984,2190,1842,225,123,0.103,0.056
36182026,3618,2026,2198,1849,225,124,0.984,2234,1879,229,126,0.103,0.056
36182027,3618,2027,2241,1885,230,126,0.984,2278,1916,234,128,0.103,0.056
36182028,3618,2028,2285,1923,234,128,0.984,2322,1954,238,130,0.103,0.056
36182029,3618,2029,2328,1958,239,131,0.984,2366,1990,243,133,0.103,0.056
36182030,3618,2030,2372,1995,244,133,0.984,2410,2027,248,135,0.103,0.056
36182031,3618,2031,2415,2031,248,136,0.984,2454,2064,252,138,0.103,0.056
36182032,3618,2032,2458,2067,253,138,0.984,2498,2101,257,140,0.103,0.056
36182033,3618,2033,2502,2104,257,141,0.984,2542,2138,261,143,0.103,0.056
36182034,3618,2034,2545,2140,262,143,0.984,2586,2175,266,145,0.103,0.056
36182035,3618,2035,2589,2177,266,146,0.984,2630,2212,270,148,0.103,0.056
36182036,3618,2036,2632,2213,271,148,0.984,2674,2249,275,150,0.103,0.056
36182037,3618,2037,2675,2249,275,151,0.984,2718,2286,279,153,0.103,0.056
36182038,3618,2038,2718,2286,279,153,0.984,2762,2323,284,155,0.103,0.056
36182039,3618,2039,2760,2322,283,155,0.984,2806,2360,288,158,0.103,0.056
36182040,3618,2040,2804,2359,288,157,0.984,2850,2397,293,160,0.103,0.056
36182041,3618,2041,2847,2395,292,160,0.984,2894,2434,297,163,0.103,0.056
36182042,3618,2042,2890,2431,297,162,0.984,2938,2471,302,165,0.103,0.056
36182043,3618,2043,2934,2468,301,165,0.984,2982,2508,306,168,0.103,0.056
36182044,3618,2044,2977,2504,306,167,0.984,3026,2545,311,170,0.103,0.056
36182045,3618,2045,3021,2541,310,170,0.984,3070,2582,315,173,0.103,0.056
36182046,3618,2046,3064,2577,315,172,0.984,3114,2619,320,175,0.103,0.056
36182047,3618,2047,3107,2614,319,174,0.984,3158,2657,324,177,0.103,0.056
36182048,3618,2048,3151,2650,324,177,0.984,3202,2693,329,180,0.103,0.056
36182049,3618,2049,3194,2687,328,179,0.984,3246,2731,333,182,0.103,0.056
36182050,3618,2050,3238,2723,333,182,0.984,3290,2767,338,185,0.103,0.056
36182051,3618,2051,3281,2760,337,184,0.984,3334,2805,342,187,0.103,0.056
36182052,3618,2052,3324,2796,341,187,0.984,3378,2841,347,190,0.103,0.056
36182053,3618,2053,3367,2833,345,189,0.984,3422,2879,351,192,0.103,0.056
36182054,3618,2054,3410,2868,350,192,0.984,3466,2915,356,195,0.103,0.056
36182055,3618,2055,3454,2906,354,194,0.984,3510,2953,360,197,0.103,0.056
36182056,3618,2056,3497,2941,359,197,0.984,3554,2989,365,200,0.103,0.056
36182057,3618,2057,3541,2978,364,199,0.984,3598,3026,370,202,0.103,0.056
36182058,3618,2058,3584,3014,368,202,0.984,3642,3063,374,205,0.103,0.056
36182059,3618,2059,3627,3050,373,204,0.984,3686,3100,379,207,0.103,0.056
36182060,3618,2060,3671,3087,377,207,0.984,3730,3137,383,210,0.103,0.056
36192010,3619,2010,250,212,26,12,0.715,350,296,37,17,0.106,0.048
36192011,3619,2011,254,215,27,12,0.715,355,300,38,17,0.106,0.048
36192012,3619,2012,257,218,27,12,0.715,360,305,38,17,0.106,0.048
36192013,3619,2013,261,221,28,12,0.715,365,309,39,17,0.106,0.048
36192014,3619,2014,265,224,28,13,0.715,370,313,39,18,0.106,0.048
36192015,3619,2015,269,227,29,13,0.715,375,317,40,18,0.106,0.048
36192016,3619,2016,272,230,29,13,0.715,380,322,40,18,0.106,0.048
36192017,3619,2017,275,233,29,13,0.715,385,326,41,18,0.106,0.048
36192018,3619,2018,279,236,29,14,0.715,390,330,41,19,0.106,0.048
36192019,3619,2019,283,239,30,14,0.715,395,334,42,19,0.106,0.048
36192020,3619,2020,286,242,30,14,0.715,400,339,42,19,0.106,0.048
36192021,3619,2021,290,245,31,14,0.715,405,343,43,19,0.106,0.048
36192022,3619,2022,293,248,31,14,0.715,410,347,43,20,0.106,0.048
36192023,3619,2023,296,251,31,14,0.715,415,351,44,20,0.106,0.048
36192024,3619,2024,300,255,31,14,0.715,420,356,44,20,0.106,0.048
36192025,3619,2025,303,257,32,14,0.715,425,360,45,20,0.106,0.048
36192026,3619,2026,307,260,32,15,0.715,430,364,45,21,0.106,0.048
36192027,3619,2027,311,263,33,15,0.715,435,368,46,21,0.106,0.048
36192028,3619,2028,315,266,34,15,0.715,440,372,47,21,0.106,0.048
36192029,3619,2029,319,270,34,15,0.715,445,377,47,21,0.106,0.048
36192030,3619,2030,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192031,3619,2031,325,275,34,16,0.715,455,385,48,22,0.106,0.048
36192032,3619,2032,329,278,35,16,0.715,460,389,49,22,0.106,0.048
36192033,3619,2033,333,282,35,16,0.715,465,394,49,22,0.106,0.048
36192034,3619,2034,336,284,36,16,0.715,470,397,50,23,0.106,0.048
36192035,3619,2035,340,288,36,16,0.715,475,402,50,23,0.106,0.048
36192036,3619,2036,342,290,36,16,0.715,480,406,51,23,0.106,0.048
36192037,3619,2037,346,294,36,16,0.715,485,411,51,23,0.106,0.048
36192038,3619,2038,350,297,37,16,0.715,490,415,52,23,0.106,0.048
36192039,3619,2039,354,300,37,17,0.715,495,419,52,24,0.106,0.048
36192040,3619,2040,358,303,38,17,0.715,500,423,53,24,0.106,0.048
36192041,3619,2041,361,306,38,17,0.715,505,428,53,24,0.106,0.048
36192042,3619,2042,365,309,39,17,0.715,510,432,54,24,0.106,0.048
36192043,3619,2043,369,312,39,18,0.715,515,436,54,25,0.106,0.048
36192044,3619,2044,372,315,39,18,0.715,520,440,55,25,0.106,0.048
36192045,3619,2045,376,318,40,18,0.715,525,444,56,25,0.106,0.048
36192046,3619,2046,379,321,40,18,0.715,530,449,56,25,0.106,0.048
36192047,3619,2047,383,323,41,19,0.715,535,452,57,26,0.106,0.048
36192048,3619,2048,387,327,41,19,0.715,540,457,57,26,0.106,0.048
36192049,3619,2049,390,330,41,19,0.715,545,461,58,26,0.106,0.048
36192050,3619,2050,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192051,3619,2051,396,335,42,19,0.715,555,469,59,27,0.106,0.048
36192052,3619,2052,400,339,42,19,0.715,560,474,59,27,0.106,0.048
36192053,3619,2053,404,342,43,19,0.715,565,478,60,27,0.106,0.048
36192054,3619,2054,407,345,43,19,0.715,570,483,60,27,0.106,0.048
36192055,3619,2055,412,348,44,20,0.715,575,486,61,28,0.106,0.048
36192056,3619,2056,415,351,44,20,0.715,580,491,61,28,0.106,0.048
36192057,3619,2057,418,354,44,20,0.715,585,495,62,28,0.106,0.048
36192058,3619,2058,422,358,44,20,0.715,590,500,62,28,0.106,0.048
36192059,3619,2059,426,360,45,21,0.715,595,503,63,29,0.106,0.048
36192060,3619,2060,429,363,45,21,0.715,600,508,63,29,0.106,0.048
36202010,3620,2010,9401,7436,1128,837,0.959,9800,7752,1176,872,0.120,0.089
36202011,3620,2011,9146,7235,1097,814,0.959,9535,7542,1144,849,0.120,0.089
36202012,3620,2012,9228,7300,1107,821,0.959,9620,7610,1154,856,0.120,0.089
36202013,3620,2013,9434,7463,1132,839,0.959,9835,7780,1180,875,0.120,0.089
36202014,3620,2014,9867,7805,1184,878,0.959,10285,8136,1234,915,0.120,0.089
36202015,3620,2015,10331,8172,1239,920,0.959,10770,8519,1292,959,0.120,0.089
36202016,3620,2016,10858,8589,1303,966,0.959,11318,8953,1358,1007,0.120,0.089
36202017,3620,2017,11216,8872,1346,998,0.959,11691,9248,1403,1040,0.120,0.089
36202018,3620,2018,11305,8943,1356,1006,0.959,11785,9322,1414,1049,0.120,0.089
36202019,3620,2019,11553,9139,1386,1028,0.959,12044,9527,1445,1072,0.120,0.089
36202020,3620,2020,11617,9189,1394,1034,0.959,12110,9579,1453,1078,0.120,0.089
36202021,3620,2021,11805,9338,1417,1050,0.959,12306,9734,1477,1095,0.120,0.089
36202022,3620,2022,11994,9487,1439,1068,0.959,12502,9889,1500,1113,0.120,0.089
36202023,3620,2023,12181,9635,1462,1084,0.959,12698,10044,1524,1130,0.120,0.089
36202024,3620,2024,12369,9784,1484,1101,0.959,12894,10199,1547,1148,0.120,0.089
36202025,3620,2025,12558,9933,1507,1118,0.959,13090,10354,1571,1165,0.120,0.089
36202026,3620,2026,12745,10082,1529,1134,0.959,13286,10510,1594,1182,0.120,0.089
36202027,3620,2027,12933,10230,1552,1151,0.959,13482,10664,1618,1200,0.120,0.089
36202028,3620,2028,13121,10380,1574,1167,0.959,13678,10820,1641,1217,0.120,0.089
36202029,3620,2029,13309,10527,1597,1185,0.959,13874,10974,1665,1235,0.120,0.089
