STATIONGROUP,FACTOR,OldFactor,NewFactor,DIFF
CO3,FAC_MON,0.8178061145637082,0.8527822946534022,0.03497618008969394
CO4,FAC_MON,0.8340179403904823,0.8561761530299983,0.022158212639516006
CO5,FAC_MON,0.9195213880549208,0.9478921061589868,0.028370718104065995
CO6,FAC_MON,1.017864077817633,0.982142163260064,-0.03572191455756912
CO7,FAC_MON,0.8691929224083703,0.8826893870573254,0.013496464648955042
CO8,FAC_MON,1.080990841952511,1.031719481726863,-0.04927136022564804
CO9,FAC_MON,0.9090156265535382,0.899350934861248,-0.009664691692290228
COA,FAC_MON,0.8232024638278378,0.8142973465551026,-0.008905117272735241
COB,FAC_MON,1.0094878143966135,0.9982147133243576,-0.011273101072255876
COC,FAC_MON,1.0572076456265325,1.0281249700850894,-0.02908267554144306
COD,FAC_MON,0.957153847662803,0.9621001696248144,0.004946321962011391
COE,FAC_MON,0.8875522279229453,0.8836720716170532,-0.003880156305892113
COJ,FAC_MON,0.8912436110366966,0.9190459273409148,0.027802316304218255
COK,FAC_MON,1.000242738107426,1.023896974820522,0.023654236713096077
COM,FAC_MON,0.6530651039270341,0.675934622890463,0.022869518963428925
CON,FAC_MON,0.917490104220112,0.9186873901588244,0.001197285938712378
COO,FAC_MON,0.939143812653744,0.9485297225214252,0.009385909867681175
COP,FAC_MON,0.9505513985422844,1.0077814459071073,0.057230047364822845
COQ,FAC_MON,0.9151166948417452,0.9284816529494208,0.013364958107675573
COR,FAC_MON,0.9691627027014098,0.9596867154416104,-0.009475987259799368
COS,FAC_MON,1.0517231791968942,1.0191746533519686,-0.032548525844925624
COT,FAC_MON,1.0505824409707358,1.0368343919911704,-0.013748048979565386
COU,FAC_MON,1.0545071946731264,1.0194105232491149,-0.035096671424011516
COV,FAC_MON,1.0519404285050684,1.0415185500130295,-0.010421878492038905
COW,FAC_MON,1.037559407960683,1.0402965086459115,0.0027371006852285884
COX,FAC_MON,1.0445090626436695,1.055174196079102,0.010665133435432406
COY,FAC_MON,0.8869276316612359,0.8749638582638202,-0.011963773397415722
CO0,FAC_NOV,0.4285968238106927,0.4429053387905745,0.014308514979881781
CO1,FAC_NOV,0.4906519981214863,0.5422385143748125,0.05158651625332622
CO2,FAC_NOV,0.6203135380139733,0.6251255103823055,0.004811972368332196
CO3,FAC_NOV,0.678942697781096,0.7806710506687679,0.1017283528876719
CO4,FAC_NOV,1.0036205445437414,1.057300134459329,0.05367958991558752
CO5,FAC_NOV,0.984665428383452,1.0359576170355218,0.05129218865206986
CO6,FAC_NOV,0.9951009618914344,1.0195808999610194,0.02447993806958504
CO7,FAC_NOV,0.911534566459537,0.9675662719581176,0.05603170549858061
CO8,FAC_NOV,0.9937601226467536,1.0106745677631386,0.016914445116384957
CO9,FAC_NOV,0.8704347075396052,0.9643435632204896,0.09390885568088447
COA,FAC_NOV,0.9410798255151172,0.961351236795842,0.02027141128072485
COB,FAC_NOV,0.9886281389190305,1.0214733906214903,0.03284525170245989
COC,FAC_NOV,0.98598881483913,1.0087751223242352,0.02278630748510513
COD,FAC_NOV,0.9041123027313414,0.9561275285907832,0.05201522585944185
COE,FAC_NOV,0.9556653531689042,1.010485389495838,0.054820036326933885
COJ,FAC_NOV,0.8279776758175006,0.8713216423881802,0.043343966570679626
COK,FAC_NOV,0.8796233212722796,0.924590445506052,0.04496712423377236
COM,FAC_NOV,0.6446317428335789,0.7809377184867126,0.13630597565313363
CON,FAC_NOV,0.7434321925617182,0.8139576793783561,0.07052548681663784
COO,FAC_NOV,0.8951099171630003,0.8858078959226799,-0.009302021240320313
COP,FAC_NOV,0.9511353883409284,0.9855150748601256,0.034379686519197206
COQ,FAC_NOV,0.913329929609351,0.927650394185858,0.014320464576507042
COR,FAC_NOV,0.9351178905344836,0.9676469096959348,0.032529019161451234
COS,FAC_NOV,0.989553572783702,0.9776992497658054,-0.011854323017896684
COT,FAC_NOV,0.9935947234727188,1.0467870297114923,0.05319230623877347
COU,FAC_NOV,0.994384939881418,0.9985822992660526,0.0041973593846346136
COV,FAC_NOV,1.0305256724936096,1.0279302552191818,-0.0025954172744278026
COW,FAC_NOV,0.9847153004696608,1.0062029834489077,0.021487682979246858
COX,FAC_NOV,1.1107116060202693,1.063973802952482,-0.04673780306778741
COY,FAC_NOV,0.8786549407590734,0.9927916195772633,0.1141366788181899
CO0,FAC_OCT,1.3425103774576457,1.579966270401383,0.23745589294373737
CO1,FAC_OCT,0.7136362581390826,0.7728092659308172,0.05917300779173462
CO2,FAC_OCT,0.8412005277618841,0.9093865923548236,0.06818606459293941
CO3,FAC_OCT,1.2298725447791847,1.4060539777854884,0.17618143300630362
CO4,FAC_OCT,1.0372043456578113,1.0983377605391658,0.061133414881354486
CO5,FAC_OCT,1.03125556688109,1.0649752912641064,0.03371972438301629
CO6,FAC_OCT,1.0242385502308438,1.0301187549326802,0.005880204701836478
CO7,FAC_OCT,0.9954712994646556,1.058478865388215,0.06300756592355927
CO8,FAC_OCT,1.0254369118009663,1.0163025455211083,-0.009134366279857975
CO9,FAC_OCT,1.00838668512051,1.081352367344703,0.07296568222419286
COA,FAC_OCT,1.037371824540914,1.0461404956628615,0.008768671121947458
COB,FAC_OCT,1.0351785250916723,1.05488975061644,0.019711225524767784
COC,FAC_OCT,1.0153669867822244,1.0327499541260403,0.017382967343815947
COD,FAC_OCT,0.9774350846162874,1.0360450885071346,0.05861000389084725
COE,FAC_OCT,1.0264160315519228,1.014364581507287,-0.012051450044635814
COJ,FAC_OCT,1.195263859094417,1.269851350437703,0.07458749134328602
COK,FAC_OCT,0.9158697854681336,0.9620356521280138,0.046165866659880206
COM,FAC_OCT,1.3139206334600193,1.3728063051292736,0.05888567166925429
CON,FAC_OCT,1.0805315540191291,1.1856747673773993,0.10514321335827015
COO,FAC_OCT,1.06920894006255,1.157166055829905,0.0879571157673551
COP,FAC_OCT,1.0684294111630894,1.1275373441236245,0.05910793296053507
COQ,FAC_OCT,1.0384836882867492,1.0856883109868944,0.04720462270014525
COR,FAC_OCT,1.0377130698258856,1.085396001503661,0.047682931677775375
COS,FAC_OCT,1.0468354289227122,1.0502894724138938,0.003454043491181613
COT,FAC_OCT,1.035786093486012,1.0345991864213626,-0.0011869070646493007
COU,FAC_OCT,1.0103273573061182,1.020926624485375,0.010599267179256744
COV,FAC_OCT,1.019504115789717,1.0500112907133243,0.03050717492360744
COW,FAC_OCT,1.0365859260894597,1.0613933570617915,0.024807430972331845
COX,FAC_OCT,1.1263911966684543,1.100111369318764,-0.026279827349690255
COY,FAC_OCT,1.0274379897622878,1.123786231256064,0.09634824149377619
CO0,FAC_SAT,1.6199936739241174,1.5801985800528986,-0.03979509387121882
CO1,FAC_SAT,1.476477575976541,1.370163903040451,-0.10631367293608984
CO2,FAC_SAT,1.462379942352107,1.2819631579432245,-0.18041678440888265
CO3,FAC_SAT,1.3215554918671828,1.2384021606278812,-0.08315333123930158
CO4,FAC_SAT,1.013477932243044,1.0432232772766352,0.029745345033591164
CO5,FAC_SAT,1.0531499514408829,1.017154893277969,-0.03599505816291382
CO6,FAC_SAT,0.9653033901469468,1.0038640566747892,0.0385606665278424
CO7,FAC_SAT,1.1097087712280234,1.104436329934949,-0.00527244129307447
CO8,FAC_SAT,0.7860020207303481,0.8759010369690198,0.08989901623867169
CO9,FAC_SAT,1.0466493718763603,1.0616466376391274,0.014997265762767054
COA,FAC_SAT,1.2339030755257454,1.2750676417308255,0.04116456620508013
COB,FAC_SAT,0.9631840291247816,0.9685645929561882,0.005380563831406615
COC,FAC_SAT,0.8309228702627643,0.8738004682254767,0.0428775979627124
COD,FAC_SAT,1.011837600437542,0.9705410662154692,-0.0412965342220728
COE,FAC_SAT,1.0336176263404653,1.0532491968925437,0.019631570552078426
COJ,FAC_SAT,1.136523561341364,1.0699490938365426,-0.06657446750482143
COK,FAC_SAT,0.9464324236867242,0.8918394329209234,-0.05459299076580082
COM,FAC_SAT,1.4991326238891676,1.5122799831448903,0.013147359255722746
CON,FAC_SAT,1.064473148113044,1.0861024159070185,0.02162926779397445
COO,FAC_SAT,1.0187271221875878,1.033651815338272,0.014924693150684343
COP,FAC_SAT,1.0649410526144274,0.9849041000697052,-0.0800369525447222
COQ,FAC_SAT,1.1070571720782514,1.0757195727514677,-0.031337599326783705
COR,FAC_SAT,1.1048243107361595,1.1048944152374989,7.010450133937418e-05
COS,FAC_SAT,0.8741788187907082,0.93295404331366,0.05877522452295181
COT,FAC_SAT,0.9244627585519316,0.9344181562763128,0.009955397724381143
COU,FAC_SAT,0.8873023346148212,0.915957885323124,0.028655550708302835
COV,FAC_SAT,1.0111856671891075,0.9774953188857762,-0.033690348303331286
COW,FAC_SAT,0.96416647550556,0.9451366447581316,-0.019029830747428367
COX,FAC_SAT,0.8487299517313828,0.865074062533134,0.016344110801751244
COY,FAC_SAT,1.079128557026349,1.0640625579984804,-0.015065999027868537
CO0,FAC_SEP,1.5525266451253548,1.6588427630066331,0.10631611788127837
CO1,FAC_SEP,1.0937703267995034,1.16622630590795,0.0724559791084467
CO2,FAC_SEP,1.0545834009192998,1.0028890806378037,-0.05169432028149612
CO3,FAC_SEP,1.570930979379949,1.4717200546255784,-0.09921092475437066
CO4,FAC_SEP,0.9778340517358745,1.0003708945108531,0.022536842774978694
CO5,FAC_SEP,1.0254867071266849,1.0181226403130224,-0.007364066813662529
CO6,FAC_SEP,1.0200654016979631,1.0248269424216685,0.004761540723705382
CO7,FAC_SEP,1.045411394441251,1.080526841437656,0.03511544699640501
CO8,FAC_SEP,1.01487910368958,1.028775950546324,0.013896846856744194
CO9,FAC_SEP,1.1035424498343789,1.070418538265834,-0.033123911568544884
COA,FAC_SEP,1.1061767532165308,1.113063836871168,0.006887083654637305
COB,FAC_SEP,1.051221983366189,1.0783014147917531,0.027079431425564016
COC,FAC_SEP,1.0360673202207382,1.0553415222948106,0.019274202074072377
COD,FAC_SEP,1.0581206792019835,1.124447025546954,0.06632634634497059
COE,FAC_SEP,1.058250250092356,1.0294148378377297,-0.02883541225462638
COJ,FAC_SEP,1.2247317160571,1.1693003366240522,-0.05543137943304788
COK,FAC_SEP,0.98984565950415,1.0437096881927492,0.053864028688599186
COM,FAC_SEP,1.6032492274645354,1.751848530003744,0.14859930253920872
CON,FAC_SEP,1.2646063588064294,1.22223080799619,-0.04237555081023925
COO,FAC_SEP,1.129330047564655,1.157413048350724,0.028083000786068846
COP,FAC_SEP,1.0751595914475105,1.086250489039875,0.01109089759236448
COQ,FAC_SEP,1.0572284103914047,1.100147989043101,0.042919578651696266
COR,FAC_SEP,1.0758343042649452,1.101767172673268,0.025932868408322873
COS,FAC_SEP,1.0607138317042564,1.0553358412491145,-0.005377990455141868
COT,FAC_SEP,1.04344158156727,1.0443782771570052,0.0009366955897351925
COU,FAC_SEP,1.0237869133081794,1.0412644459025318,0.017477532594352363
COV,FAC_SEP,0.988134516106462,1.0190010145490949,0.030866498442632895
COW,FAC_SEP,1.0393188086804632,1.0226136689552552,-0.01670513972520804
COX,FAC_SEP,1.0094058692442254,1.033959168803669,0.02455329955944352
COY,FAC_SEP,1.1213058516267245,1.203911946161196,0.08260609453447154
CO0,FAC_SPR,0.6502116196272529,0.6039554841824198,-0.04625613544483309
CO1,FAC_SPR,0.6471724860419374,0.6152032939061968,-0.031969192135740676
CO2,FAC_SPR,0.7791368479016404,0.9463586735895924,0.16722182568795196
CO3,FAC_SPR,0.7082581573812329,0.6807222312422375,-0.02753592613899536
CO4,FAC_SPR,1.044441391222141,1.0500558019015491,0.005614410679408044
CO5,FAC_SPR,1.0025983706830968,1.0205332914322236,0.017934920749126837
CO6,FAC_SPR,1.0093767128164015,0.9971317939139778,-0.01224491890242374
CO7,FAC_SPR,0.9766451137479536,0.9426182948721434,-0.03402681887581016
CO8,FAC_SPR,1.0101050426189804,0.988470361274224,-0.021634681344756324
CO9,FAC_SPR,1.0247642864640027,1.005117986828811,-0.019646299635191822
COA,FAC_SPR,0.971081848266106,0.9474016326893644,-0.023680215576741603
COB,FAC_SPR,0.9945085656297415,0.9794674553433592,-0.015041110286382331
COC,FAC_SPR,0.9905638888346208,0.974170785625616,-0.016393103209004778
COD,FAC_SPR,0.925192281808628,0.8931655031363603,-0.032026778672267664
COE,FAC_SPR,0.9742249174431452,0.9835437875664556,0.009318870123310341
COJ,FAC_SPR,1.2456448527964323,1.195210219422596,-0.05043463337383636
COK,FAC_SPR,0.9087650848605476,0.918389658790045,0.009624573929497338
COM,FAC_SPR,0.4261281626599124,0.2627903950088429,-0.1633377676510695
CON,FAC_SPR,1.0068214600962655,0.981143330785976,-0.025678129310289455
COO,FAC_SPR,1.046871869751462,1.0535637059115546,0.006691836160092501
COP,FAC_SPR,1.0275637125228323,1.0070853106647448,-0.02047840185808747
COQ,FAC_SPR,0.9859401699362924,0.9905910971293084,0.0046509271930159635
COR,FAC_SPR,0.9654021561782492,0.9404134720740962,-0.024988684104153003
COS,FAC_SPR,1.0107418618654127,1.0248996768247034,0.014157814959290693
COT,FAC_SPR,1.0104067920064892,0.9923774149396816,-0.018029377066807628
COU,FAC_SPR,1.0117432414697418,1.013727411426021,0.001984169956279258
COV,FAC_SPR,1.0232479158974528,1.035381422199154,0.01213350630170118
COW,FAC_SPR,1.0469485042537612,1.0595344224374612,0.012585918183700029
COX,FAC_SPR,1.0232415611030208,1.0378294038635776,0.014587842760556802
COY,FAC_SPR,0.9158899249073638,0.9084194686821376,-0.00747045622522613
CO0,FAC_SUM,1.9087888159970536,1.785207629426695,-0.12358118657035866
CO1,FAC_SUM,2.131859210701428,2.050650905484253,-0.08120830521717481
CO2,FAC_SUM,1.2650865879640216,0.974919967231551,-0.29016662073247057
CO3,FAC_SUM,1.6935253894475892,1.5839134759851026,-0.10961191346248667
CO4,FAC_SUM,1.1233687870530336,1.0608209018675514,-0.06254788518548215
CO5,FAC_SUM,1.112284142142456,1.0439016633446498,-0.06838247879780623
CO6,FAC_SUM,1.0373706241235765,1.0278761382147594,-0.009494485908817074
CO7,FAC_SUM,1.2369616029955826,1.2232455151583712,-0.013716087837211344
CO8,FAC_SUM,1.0069743736144126,1.0178538930621694,0.010879519447756891
CO9,FAC_SUM,1.286119945430439,1.1851970200489352,-0.10092292538150383
COA,FAC_SUM,1.1850775719227025,1.1991726752201233,0.014095103297420808
COB,FAC_SUM,1.065903508908252,1.0547292269152813,-0.01117428199297077
COC,FAC_SUM,1.0439354704634662,1.0224872392592563,-0.02144823120420991
COD,FAC_SUM,1.1470063806460784,1.1410027023142273,-0.0060036783318511144
COE,FAC_SUM,1.217372862134663,1.2076149081547138,-0.009757953979949052
COJ,FAC_SUM,1.1772218911539565,1.0916438905360242,-0.0855780006179323
COK,FAC_SUM,1.063539964547289,1.052960862571667,-0.01057910197562184
COM,FAC_SUM,2.0898702864011858,2.06576653924446,-0.024103747156725586
CON,FAC_SUM,1.377221637279491,1.3192836050730794,-0.05793803220641158
COO,FAC_SUM,1.1964884836405965,1.1758474302163504,-0.020641053424246047
COP,FAC_SUM,1.0913556919025091,1.0495635220905573,-0.041792169811951885
COQ,FAC_SUM,1.173745757076098,1.1357156285876189,-0.0380301284884792
COR,FAC_SUM,1.1317875220380182,1.116311775215374,-0.015475746822644298
COS,FAC_SUM,1.0575285272029755,1.0413650238604608,-0.016163503342514707
COT,FAC_SUM,1.0282708082037846,1.0246114694199795,-0.0036593387838050884
COU,FAC_SUM,1.0134941362599883,1.0141102856213973,0.0006161493614089686
COV,FAC_SUM,0.9597515321703955,0.9570705320782154,-0.002681000092180197
COW,FAC_SUM,1.0240739232410707,0.9893544175352648,-0.03471950570580595
COX,FAC_SUM,0.9256793072079912,0.9543043478187434,0.028625040610752217
COY,FAC_SUM,1.30882824594114,1.2563420071655842,-0.052486238775555805
CO0,FAC_SUN,1.528408118551952,1.5721708650707769,0.043762746518824835
CO1,FAC_SUN,1.0313685048172614,0.9969923633481106,-0.0343761414691508
CO2,FAC_SUN,1.429560842475235,1.2034761379764716,-0.2260847044987635
CO3,FAC_SUN,1.1053226844039432,1.064685940012412,-0.0406367443915312
CO4,FAC_SUN,1.209043223551615,1.1042131106063813,-0.10483011294523381
CO5,FAC_SUN,0.9376035401516436,0.8427344824811035,-0.0948690576705401
CO6,FAC_SUN,0.6771169906218597,0.7206054393979039,0.043488448776044186
CO7,FAC_SUN,1.0694741099345686,1.04772536773937,-0.02174874219519851
CO8,FAC_SUN,0.576284629734163,0.6399188521016036,0.06363422236744065
CO9,FAC_SUN,1.005687855905319,0.9325476167289516,-0.07314023917636747
COA,FAC_SUN,1.1767618143179934,1.1589248123052658,-0.017837002012727643
COB,FAC_SUN,0.7175951569853477,0.6904095043579808,-0.02718565262736694
COC,FAC_SUN,0.6455556617349884,0.689013816610829,0.043458154875840704
COD,FAC_SUN,0.8282235136901551,0.7819431801009579,-0.04628033358919725
COE,FAC_SUN,1.0540291597918068,1.052757234838365,-0.0012719249534418609
COJ,FAC_SUN,1.0841433394767417,0.995351424489869,-0.08879191498687267
COK,FAC_SUN,0.7705014631857953,0.6693442864326216,-0.1011571767531737
COM,FAC_SUN,1.4313836986813049,1.390603040981928,-0.04078065769937678
CON,FAC_SUN,1.0107647783998006,0.9635814784047292,-0.047183299995071426
COO,FAC_SUN,0.9697281044735182,0.9429050235051476,-0.026823080968370605
COP,FAC_SUN,0.8819341020349726,0.7429475005838443,-0.1389866014511283
COQ,FAC_SUN,0.921822095714005,0.9062323572803462,-0.01558973843365874
COR,FAC_SUN,0.7149441917190826,0.7264476003036204,0.0115034085845378
COS,FAC_SUN,0.6428782669808594,0.7036922834081376,0.06081401642727824
COT,FAC_SUN,0.6060580968201829,0.6223223904103041,0.01626429359012127
COU,FAC_SUN,0.6293096726949293,0.6626582317335863,0.033348559038656966
COV,FAC_SUN,0.5684665519539454,0.6116422796742393,0.04317572772029399
COW,FAC_SUN,0.6415643258611764,0.6299225246202564,-0.011641801240919958
COX,FAC_SUN,0.7172858876731857,0.6401655165013882,-0.07712037117179749
COY,FAC_SUN,1.0058719622638612,1.0713153224819556,0.06544336021809438
CO0,FAC_THU,0.7417879583384472,0.7202454776424939,-0.021542480695953325
CO1,FAC_THU,0.9083970320676362,0.9352296308181128,0.02683259875047661
CO2,FAC_THU,0.8019453482971677,0.9249855757835134,0.12304022748634569
CO3,FAC_THU,0.9138950064100204,0.9457876712234684,0.03189266481344799
CO4,FAC_THU,1.019046330477413,1.0514740717026916,0.03242774122527847
CO5,FAC_THU,1.0289411521164742,1.0651099431460374,0.03616879102956316
CO6,FAC_THU,1.0877827240326576,1.0832838840448795,-0.004498839987778114
CO7,FAC_THU,0.974000774290246,1.002351728234158,0.02835095394391207
CO8,FAC_THU,1.1470469553106826,1.128669971070971,-0.01837698423971168
CO9,FAC_THU,1.0383138257358802,1.0512435704989307,0.012929744763050532
COA,FAC_THU,0.9380989909711682,0.9288882237861976,-0.009210767184970603
COB,FAC_THU,1.0766987083619148,1.0889714212337038,0.012272712871788993
COC,FAC_THU,1.1307527658118317,1.1254961466405444,-0.00525661917128728
COD,FAC_THU,1.055055018268641,1.0932226348889245,0.03816761662028356
COE,FAC_THU,1.0111159248596002,1.0070604510090233,-0.004055473850576918
COJ,FAC_THU,0.9721251615053416,1.0273475349039252,0.0552223733985836
COK,FAC_THU,1.0705986918767074,1.1197050280001697,0.04910633612346227
COM,FAC_THU,0.8217448840058711,0.8102905623156472,-0.011454321690223868
CON,FAC_THU,1.005358595975648,1.0143691542454676,0.009010558269819668
COO,FAC_THU,1.0280656747701302,1.0351111746361357,0.007045499866005445
COP,FAC_THU,1.0119800960709848,1.0647701973572616,0.052790101286276814
COQ,FAC_THU,1.0013025679320815,1.0239403659505415,0.022637798018459998
COR,FAC_THU,1.0427347917552252,1.0474524490068982,0.0047176572516729465
COS,FAC_THU,1.1132450873183186,1.0968651494802626,-0.016379937838056025
COT,FAC_THU,1.1071489124842309,1.107333990933442,0.00018507844921122896
COU,FAC_THU,1.1063420277192069,1.103278436765385,-0.0030635909538219153
COV,FAC_THU,1.079760173628249,1.0936513792745897,0.01389120564634072
COW,FAC_THU,1.0858760050891985,1.0978995050053193,0.012023499916120839
COX,FAC_THU,1.0996382527676858,1.1260620777400971,0.02642382497241136
COY,FAC_THU,1.014421777439525,1.0255921741831655,0.01117039674364051
CO0,FAC_TUE,0.6745280955353647,0.6826774814259304,0.008149385890565686
CO1,FAC_TUE,0.769153482707906,0.8073169562574846,0.03816347354957861
CO2,FAC_TUE,0.7434858842815091,0.8030404631974958,0.0595545789159867
CO3,FAC_TUE,0.809171783949583,0.8552000479113905,0.04602826396180748
CO4,FAC_TUE,0.8108144099547652,0.8264417385675112,0.015627328612746072
CO5,FAC_TUE,0.921979334625435,0.9616075392968074,0.0396282046713724
CO6,FAC_TUE,1.0481760143618557,1.0289301254677,-0.019245888894155794
CO7,FAC_TUE,0.8545210001084321,0.8362019636514466,-0.018319036456985516
CO8,FAC_TUE,1.1223125649453238,1.095136237235225,-0.027176327710098924
CO9,FAC_TUE,0.926450413997079,0.9420713904764512,0.015620976479372217
COA,FAC_TUE,0.8323337761446146,0.8194713929100053,-0.01286238323460931
COB,FAC_TUE,1.0340514775822045,1.0477361203287847,0.013684642746580211
COC,FAC_TUE,1.0905633940896349,1.0712665763526463,-0.019296817736988547
COD,FAC_TUE,0.9885923715002712,1.0304369051664424,0.041844533666171135
COE,FAC_TUE,0.903059154544916,0.8900911607454242,-0.012967993799491873
COJ,FAC_TUE,0.8807437867785437,0.9242777258561778,0.04353393907763414
COK,FAC_TUE,1.0328911383746464,1.0797004316634933,0.046809293288846865
COM,FAC_TUE,0.6423430091100091,0.6490606101267193,0.006717601016710262
CON,FAC_TUE,0.906498310114142,0.8882614381810746,-0.018236871933067333
COO,FAC_TUE,0.9490129418583982,0.9413254666993104,-0.007687475159087853
COP,FAC_TUE,0.9628362519806064,1.0119265655471128,0.049090313566506394
COQ,FAC_TUE,0.9236075788429834,0.9238700859746408,0.0002625071316574301
COR,FAC_TUE,0.988413640709218,0.9915797702106935,0.0031661295014755453
COS,FAC_TUE,1.0743601605508002,1.0404860130708222,-0.03387414747997797
COT,FAC_TUE,1.0812824163240309,1.086500411775008,0.005217995450977009
COU,FAC_TUE,1.085062023746547,1.0803725236303745,-0.004689500116172418
COV,FAC_TUE,1.071038795185127,1.0728180891654495,0.001779293980322505
COW,FAC_TUE,1.0476232417898954,1.060510907571013,0.012887665781117663
COX,FAC_TUE,1.0707484605988713,1.075305420161394,0.004556959562522778
COY,FAC_TUE,0.9118909839328754,0.9110730942452588,-0.0008178896876165354
CO0,FAC_WDAVG,0.7152485656658395,0.7107855012587531,-0.004463064407086437
CO1,FAC_WDAVG,0.8240429079410628,0.8633707975763101,0.03932788963524725
CO2,FAC_WDAVG,0.7907495907206302,0.8605574960961517,0.0698079053755215
CO3,FAC_WDAVG,0.8534775807956506,0.8888043663100511,0.035326785514400494
CO4,FAC_WDAVG,0.9049697833638056,0.9238939467227004,0.018924163358894797
CO5,FAC_WDAVG,0.9701443375081144,1.0068678716894903,0.03672353418137597
CO6,FAC_WDAVG,1.0653564926295738,1.054698489959864,-0.010658002669709843
CO7,FAC_WDAVG,0.905874106723064,0.9044563816772168,-0.0014177250458472512
CO8,FAC_WDAVG,1.1348727337872708,1.110913851689778,-0.02395888209749275
CO9,FAC_WDAVG,0.9796284252292132,0.9906192220504476,0.010990796821234383
COA,FAC_WDAVG,0.8814121535022974,0.865214014172853,-0.01619813932944436
COB,FAC_WDAVG,1.0552123694148918,1.0665360729171929,0.011323703502301052
COC,FAC_WDAVG,1.1106749212844116,1.0975565312205309,-0.013118390063880714
COD,FAC_WDAVG,1.0221538887922028,1.0551238832936094,0.032969994501406585
COE,FAC_WDAVG,0.9564834169790768,0.9530130763429498,-0.003470340636126945
COJ,FAC_WDAVG,0.9242515835883096,0.9727030045140924,0.04845142092578281
COK,FAC_WDAVG,1.0530119929295276,1.096266918509627,0.04325492558009936
COM,FAC_WDAVG,0.7160769677724191,0.7246441633690132,0.008567195596594024
CON,FAC_WDAVG,0.9574248367622974,0.9526214409886448,-0.00480339577365263
COO,FAC_WDAVG,0.9887107612218042,0.989119238597432,0.0004084773756277693
COP,FAC_WDAVG,0.9840281724552028,1.0404064048484312,0.05637823239322837
COQ,FAC_WDAVG,0.9592619963159372,0.9710088348901784,0.011746838574241192
COR,FAC_WDAVG,1.012024666891095,1.0181979456357415,0.00617327874464646
COS,FAC_WDAVG,1.0917963836327311,1.06848629351902,-0.0233100901137111
COT,FAC_WDAVG,1.0923620271689187,1.0962694234013572,0.00390739623243852
COU,FAC_WDAVG,1.0946398795831278,1.0916857850445452,-0.002954094538582641
COV,FAC_WDAVG,1.0711585960176482,1.0776466012315693,0.006488005213921122
COW,FAC_WDAVG,1.067676709926741,1.0747630640649883,0.007086354138247319
COX,FAC_WDAVG,1.0879134680113975,1.097231315916975,0.009317847905577548
COY,FAC_WDAVG,0.967244761679798,0.976960117798104,0.009715356118305984
CO0,FAC_WEAVG,1.5742008962380347,1.5761847225618375,0.0019838263238027842
CO1,FAC_WEAVG,1.2539230403969015,1.183578133194281,-0.07034490720262054
CO2,FAC_WEAVG,1.445970392413671,1.242719647959848,-0.20325074445382318
CO3,FAC_WEAVG,1.2134390881355632,1.1515440503201466,-0.06189503781541661
CO4,FAC_WEAVG,1.11126057789733,1.073718193941508,-0.03754238395582199
CO5,FAC_WEAVG,0.9953767457962636,0.9299446878795362,-0.06543205791672735
CO6,FAC_WEAVG,0.8212101903844026,0.8622347480363465,0.041024557651943905
CO7,FAC_WEAVG,1.089591440581296,1.0760808488371596,-0.013510591744136491
CO8,FAC_WEAVG,0.6811433252322558,0.7579099445353118,0.07676661930305595
CO9,FAC_WEAVG,1.0261686138908392,0.9970971271840396,-0.0290714867067996
COA,FAC_WEAVG,1.2053324449218692,1.2169962270180457,0.011663782096176467
COB,FAC_WEAVG,0.8403895930550647,0.8294870486570844,-0.010902544397980218
COC,FAC_WEAVG,0.7382392659988763,0.7814071424181529,0.04316787641927655
COD,FAC_WEAVG,0.9200305570638484,0.8762421231582137,-0.043788433905634694
COE,FAC_WEAVG,1.0438233930661365,1.0530032158654543,0.009179822799317838
COJ,FAC_WEAVG,1.1103334504090527,1.032650259163206,-0.07768319124584666
COK,FAC_WEAVG,0.8584669434362601,0.7805918596767725,-0.0778750837594876
COM,FAC_WEAVG,1.4652581612852362,1.4514415120634092,-0.013816649221827015
CON,FAC_WEAVG,1.037618963256422,1.0248419471558736,-0.012777016100548266
COO,FAC_WEAVG,0.9942276133305534,0.9882784194217096,-0.005949193908843853
COP,FAC_WEAVG,0.9734375773246998,0.8639258003267747,-0.10951177699792514
COQ,FAC_WEAVG,1.0144396338961297,0.990975965015907,-0.023463668880222666
COR,FAC_WEAVG,0.909884251227621,0.9156710077705598,0.005786756542938809
COS,FAC_WEAVG,0.7585285428857836,0.8183231633608988,0.05979462047511519
COT,FAC_WEAVG,0.7652604276860578,0.7783702733433084,0.013109845657250596
COU,FAC_WEAVG,0.7583060036548741,0.7893080585283551,0.031002054873480955
COV,FAC_WEAVG,0.7898261095715267,0.7945687992800078,0.004742689708481129
COW,FAC_WEAVG,0.8028654006833681,0.7875295846891941,-0.015335815994173996
COX,FAC_WEAVG,0.783007919702284,0.7526197895172609,-0.030388130185023066
COY,FAC_WEAVG,1.0425002596451052,1.067688940240218,0.025188680595112922
CO0,FAC_WED,0.729429643123707,0.7294335447078351,3.901584128107594e-06
CO1,FAC_WED,0.7945782090476463,0.8475658056533328,0.05298759660568653
CO2,FAC_WED,0.8268175395832139,0.853646449307446,0.02682890972423213
CO3,FAC_WED,0.8373659520273493,0.8654253797952943,0.02805942776794501
CO4,FAC_WED,0.8850486096592385,0.8937660298978986,0.008717420238660067
