;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36132046,3613,2046,531,471,30,30,0.716,742,658,42,42,0.056,0.056
36132047,3613,2047,540,480,30,30,0.716,754,670,42,42,0.056,0.056
36132048,3613,2048,549,487,31,31,0.716,766,680,43,43,0.056,0.056
36132049,3613,2049,558,494,32,32,0.716,778,690,44,44,0.056,0.056
36132050,3613,2050,567,503,32,32,0.716,790,702,44,44,0.056,0.056
36132051,3613,2051,573,509,32,32,0.716,801,711,45,45,0.056,0.056
36132052,3613,2052,581,517,32,32,0.716,812,722,45,45,0.056,0.056
36132053,3613,2053,589,523,33,33,0.716,823,731,46,46,0.056,0.056
36132054,3613,2054,598,530,34,34,0.716,834,740,47,47,0.056,0.056
36132055,3613,2055,606,538,34,34,0.716,845,751,47,47,0.056,0.056
36132056,3613,2056,612,544,34,34,0.716,856,760,48,48,0.056,0.056
36132057,3613,2057,621,551,35,35,0.716,867,769,49,49,0.056,0.056
36132058,3613,2058,629,559,35,35,0.716,878,780,49,49,0.056,0.056
36132059,3613,2059,637,565,36,36,0.716,889,789,50,50,0.056,0.056
36132060,3613,2060,645,573,36,36,0.716,900,800,50,50,0.056,0.056
36142010,3614,2010,45391,28659,8366,8366,1.022,44405,28037,8184,8184,0.184,0.184
36142011,3614,2011,46469,29341,8564,8564,1.022,45460,28704,8378,8378,0.184,0.184
36142012,3614,2012,46889,29605,8642,8642,1.022,45870,28962,8454,8454,0.184,0.184
36142013,3614,2013,49234,31086,9074,9074,1.022,48165,30411,8877,8877,0.184,0.184
36142014,3614,2014,51498,32516,9491,9491,1.022,50380,31810,9285,9285,0.184,0.184
36142015,3614,2015,54126,34174,9976,9976,1.022,52950,33432,9759,9759,0.184,0.184
36142016,3614,2016,58834,37148,10843,10843,1.022,57557,36341,10608,10608,0.184,0.184
36142017,3614,2017,58188,36740,10724,10724,1.022,56924,35942,10491,10491,0.184,0.184
36142018,3614,2018,58012,36628,10692,10692,1.022,56753,35833,10460,10460,0.184,0.184
36142019,3614,2019,58651,37031,10810,10810,1.022,57377,36227,10575,10575,0.184,0.184
36142020,3614,2020,59532,37588,10972,10972,1.022,58240,36772,10734,10734,0.184,0.184
36142021,3614,2021,60563,38239,11162,11162,1.022,59249,37409,10920,10920,0.184,0.184
36142022,3614,2022,61597,38891,11353,11353,1.022,60258,38046,11106,11106,0.184,0.184
36142023,3614,2023,62628,39542,11543,11543,1.022,61267,38683,11292,11292,0.184,0.184
36142024,3614,2024,63659,40195,11732,11732,1.022,62276,39322,11477,11477,0.184,0.184
36142025,3614,2025,64690,40846,11922,11922,1.022,63285,39959,11663,11663,0.184,0.184
36142026,3614,2026,65721,41497,12112,12112,1.022,64294,40596,11849,11849,0.184,0.184
36142027,3614,2027,66752,42148,12302,12302,1.022,65303,41233,12035,12035,0.184,0.184
36142028,3614,2028,67784,42800,12492,12492,1.022,66312,41870,12221,12221,0.184,0.184
36142029,3614,2029,68815,43451,12682,12682,1.022,67321,42507,12407,12407,0.184,0.184
36142030,3614,2030,69848,44102,12873,12873,1.022,68330,43144,12593,12593,0.184,0.184
36142031,3614,2031,70879,44753,13063,13063,1.022,69339,43781,12779,12779,0.184,0.184
36142032,3614,2032,71910,45404,13253,13253,1.022,70348,44418,12965,12965,0.184,0.184
36142033,3614,2033,72941,46055,13443,13443,1.022,71357,45055,13151,13151,0.184,0.184
36142034,3614,2034,73972,46706,13633,13633,1.022,72366,45692,13337,13337,0.184,0.184
36142035,3614,2035,75004,47358,13823,13823,1.022,73375,46329,13523,13523,0.184,0.184
36142036,3614,2036,76035,48009,14013,14013,1.022,74384,46966,13709,13709,0.184,0.184
36142037,3614,2037,77066,48660,14203,14203,1.022,75393,47603,13895,13895,0.184,0.184
36142038,3614,2038,78099,49311,14394,14394,1.022,76402,48240,14081,14081,0.184,0.184
36142039,3614,2039,79130,49962,14584,14584,1.022,77411,48877,14267,14267,0.184,0.184
36142040,3614,2040,80161,50613,14774,14774,1.022,78420,49514,14453,14453,0.184,0.184
36142041,3614,2041,81191,51263,14964,14964,1.022,79428,50150,14639,14639,0.184,0.184
36142042,3614,2042,82221,51915,15153,15153,1.022,80436,50788,14824,14824,0.184,0.184
36142043,3614,2043,83252,52566,15343,15343,1.022,81444,51424,15010,15010,0.184,0.184
36142044,3614,2044,84282,53216,15533,15533,1.022,82452,52060,15196,15196,0.184,0.184
36142045,3614,2045,85312,53866,15723,15723,1.022,83460,52696,15382,15382,0.184,0.184
36142046,3614,2046,86344,54518,15913,15913,1.022,84468,53334,15567,15567,0.184,0.184
36142047,3614,2047,87374,55168,16103,16103,1.022,85476,53970,15753,15753,0.184,0.184
36142048,3614,2048,88404,55818,16293,16293,1.022,86484,54606,15939,15939,0.184,0.184
36142049,3614,2049,89434,56468,16483,16483,1.022,87492,55242,16125,16125,0.184,0.184
36142050,3614,2050,90464,57118,16673,16673,1.022,88500,55878,16311,16311,0.184,0.184
36142051,3614,2051,91496,57770,16863,16863,1.022,89509,56515,16497,16497,0.184,0.184
36142052,3614,2052,92527,58423,17052,17052,1.022,90518,57154,16682,16682,0.184,0.184
36142053,3614,2053,93558,59074,17242,17242,1.022,91527,57791,16868,16868,0.184,0.184
36142054,3614,2054,94591,59725,17433,17433,1.022,92536,58428,17054,17054,0.184,0.184
36142055,3614,2055,95622,60376,17623,17623,1.022,93545,59065,17240,17240,0.184,0.184
36142056,3614,2056,96653,61027,17813,17813,1.022,94554,59702,17426,17426,0.184,0.184
36142057,3614,2057,97685,61679,18003,18003,1.022,95563,60339,17612,17612,0.184,0.184
36142058,3614,2058,98716,62330,18193,18193,1.022,96572,60976,17798,17798,0.184,0.184
36142059,3614,2059,99747,62981,18383,18383,1.022,97581,61613,17984,17984,0.184,0.184
36142060,3614,2060,100778,63632,18573,18573,1.022,98590,62250,18170,18170,0.184,0.184
36152010,3615,2010,886,864,11,11,0.984,900,878,11,11,0.013,0.013
36152011,3615,2011,925,901,12,12,0.984,940,916,12,12,0.013,0.013
36152012,3615,2012,916,892,12,12,0.984,930,906,12,12,0.013,0.013
36152013,3615,2013,930,906,12,12,0.984,945,921,12,12,0.013,0.013
36152014,3615,2014,975,951,12,12,0.984,990,966,12,12,0.013,0.013
36152015,3615,2015,1048,1022,13,13,0.984,1065,1039,13,13,0.013,0.013
36152016,3615,2016,1085,1057,14,14,0.984,1102,1074,14,14,0.013,0.013
36152017,3615,2017,435,423,6,6,0.984,442,430,6,6,0.013,0.013
36152018,3615,2018,452,440,6,6,0.984,459,447,6,6,0.013,0.013
36152019,3615,2019,447,435,6,6,0.984,454,442,6,6,0.013,0.013
36152020,3615,2020,453,441,6,6,0.984,460,448,6,6,0.013,0.013
36152021,3615,2021,459,447,6,6,0.984,466,454,6,6,0.013,0.013
36152022,3615,2022,465,453,6,6,0.984,472,460,6,6,0.013,0.013
36152023,3615,2023,471,459,6,6,0.984,478,466,6,6,0.013,0.013
36152024,3615,2024,476,464,6,6,0.984,484,472,6,6,0.013,0.013
36152025,3615,2025,482,470,6,6,0.984,490,478,6,6,0.013,0.013
36152026,3615,2026,488,476,6,6,0.984,496,484,6,6,0.013,0.013
36152027,3615,2027,494,482,6,6,0.984,502,490,6,6,0.013,0.013
36152028,3615,2028,500,488,6,6,0.984,508,496,6,6,0.013,0.013
36152029,3615,2029,506,494,6,6,0.984,514,502,6,6,0.013,0.013
36152030,3615,2030,512,498,7,7,0.984,520,506,7,7,0.013,0.013
36152031,3615,2031,518,504,7,7,0.984,526,512,7,7,0.013,0.013
36152032,3615,2032,524,510,7,7,0.984,532,518,7,7,0.013,0.013
36152033,3615,2033,530,516,7,7,0.984,538,524,7,7,0.013,0.013
36152034,3615,2034,536,522,7,7,0.984,544,530,7,7,0.013,0.013
36152035,3615,2035,541,527,7,7,0.984,550,536,7,7,0.013,0.013
36152036,3615,2036,547,533,7,7,0.984,556,542,7,7,0.013,0.013
36152037,3615,2037,553,539,7,7,0.984,562,548,7,7,0.013,0.013
36152038,3615,2038,559,545,7,7,0.984,568,554,7,7,0.013,0.013
36152039,3615,2039,565,551,7,7,0.984,574,560,7,7,0.013,0.013
36152040,3615,2040,571,557,7,7,0.984,580,566,7,7,0.013,0.013
36152041,3615,2041,577,563,7,7,0.984,586,572,7,7,0.013,0.013
36152042,3615,2042,583,569,7,7,0.984,592,578,7,7,0.013,0.013
36152043,3615,2043,589,575,7,7,0.984,598,584,7,7,0.013,0.013
36152044,3615,2044,595,579,8,8,0.984,604,588,8,8,0.013,0.013
36152045,3615,2045,600,584,8,8,0.984,610,594,8,8,0.013,0.013
36152046,3615,2046,606,590,8,8,0.984,616,600,8,8,0.013,0.013
36152047,3615,2047,612,596,8,8,0.984,622,606,8,8,0.013,0.013
36152048,3615,2048,618,602,8,8,0.984,628,612,8,8,0.013,0.013
36152049,3615,2049,624,608,8,8,0.984,634,618,8,8,0.013,0.013
36152050,3615,2050,630,614,8,8,0.984,640,624,8,8,0.013,0.013
36152051,3615,2051,636,620,8,8,0.984,646,630,8,8,0.013,0.013
36152052,3615,2052,642,626,8,8,0.984,652,636,8,8,0.013,0.013
36152053,3615,2053,648,632,8,8,0.984,658,642,8,8,0.013,0.013
36152054,3615,2054,654,638,8,8,0.984,664,648,8,8,0.013,0.013
36152055,3615,2055,660,644,8,8,0.984,670,654,8,8,0.013,0.013
36152056,3615,2056,665,649,8,8,0.984,676,660,8,8,0.013,0.013
36152057,3615,2057,671,653,9,9,0.984,682,664,9,9,0.013,0.013
36152058,3615,2058,677,659,9,9,0.984,688,670,9,9,0.013,0.013
36152059,3615,2059,683,665,9,9,0.984,694,676,9,9,0.013,0.013
36152060,3615,2060,689,671,9,9,0.984,700,682,9,9,0.013,0.013
36162010,3616,2010,260,188,36,36,0.984,265,191,37,37,0.141,0.141
36162011,3616,2011,270,194,38,38,0.984,275,197,39,39,0.141,0.141
36162012,3616,2012,265,191,37,37,0.984,270,194,38,38,0.141,0.141
36162013,3616,2013,260,188,36,36,0.984,265,191,37,37,0.141,0.141
36162014,3616,2014,260,188,36,36,0.984,265,191,37,37,0.141,0.141
36162015,3616,2015,270,194,38,38,0.984,275,197,39,39,0.141,0.141
36162016,3616,2016,287,207,40,40,0.984,292,210,41,41,0.141,0.141
36162017,3616,2017,295,213,41,41,0.984,300,216,42,42,0.141,0.141
36162018,3616,2018,298,214,42,42,0.984,303,217,43,43,0.141,0.141
36162019,3616,2019,302,216,43,43,0.984,308,220,44,44,0.141,0.141
36162020,3616,2020,314,226,44,44,0.984,320,230,45,45,0.141,0.141
36162021,3616,2021,316,228,44,44,0.984,322,232,45,45,0.141,0.141
36162022,3616,2022,318,228,45,45,0.984,324,232,46,46,0.141,0.141
36162023,3616,2023,320,230,45,45,0.984,326,234,46,46,0.141,0.141
36162024,3616,2024,322,232,45,45,0.984,328,236,46,46,0.141,0.141
36162025,3616,2025,324,232,46,46,0.984,330,236,47,47,0.141,0.141
36162026,3616,2026,326,234,46,46,0.984,332,238,47,47,0.141,0.141
36162027,3616,2027,328,236,46,46,0.984,334,240,47,47,0.141,0.141
36162028,3616,2028,330,238,46,46,0.984,336,242,47,47,0.141,0.141
36162029,3616,2029,332,238,47,47,0.984,338,242,48,48,0.141,0.141
36162030,3616,2030,334,240,47,47,0.984,340,244,48,48,0.141,0.141
36162031,3616,2031,338,242,48,48,0.984,344,246,49,49,0.141,0.141
36162032,3616,2032,342,246,48,48,0.984,348,250,49,49,0.141,0.141
36162033,3616,2033,346,248,49,49,0.984,352,252,50,50,0.141,0.141
36162034,3616,2034,350,252,49,49,0.984,356,256,50,50,0.141,0.141
36162035,3616,2035,354,254,50,50,0.984,360,258,51,51,0.141,0.141
36162036,3616,2036,358,258,50,50,0.984,364,262,51,51,0.141,0.141
36162037,3616,2037,362,260,51,51,0.984,368,264,52,52,0.141,0.141
36162038,3616,2038,366,262,52,52,0.984,372,266,53,53,0.141,0.141
36162039,3616,2039,370,266,52,52,0.984,376,270,53,53,0.141,0.141
36162040,3616,2040,374,268,53,53,0.984,380,272,54,54,0.141,0.141
36162041,3616,2041,378,272,53,53,0.984,384,276,54,54,0.141,0.141
36162042,3616,2042,382,274,54,54,0.984,388,278,55,55,0.141,0.141
36162043,3616,2043,385,277,54,54,0.984,392,282,55,55,0.141,0.141
36162044,3616,2044,389,279,55,55,0.984,396,284,56,56,0.141,0.141
36162045,3616,2045,393,281,56,56,0.984,400,286,57,57,0.141,0.141
36162046,3616,2046,397,285,56,56,0.984,404,290,57,57,0.141,0.141
36162047,3616,2047,401,287,57,57,0.984,408,292,58,58,0.141,0.141
36162048,3616,2048,405,291,57,57,0.984,412,296,58,58,0.141,0.141
36162049,3616,2049,409,293,58,58,0.984,416,298,59,59,0.141,0.141
36162050,3616,2050,413,297,58,58,0.984,420,302,59,59,0.141,0.141
36162051,3616,2051,417,299,59,59,0.984,424,304,60,60,0.141,0.141
36162052,3616,2052,421,303,59,59,0.984,428,308,60,60,0.141,0.141
36162053,3616,2053,425,305,60,60,0.984,432,310,61,61,0.141,0.141
36162054,3616,2054,429,307,61,61,0.984,436,312,62,62,0.141,0.141
36162055,3616,2055,433,311,61,61,0.984,440,316,62,62,0.141,0.141
36162056,3616,2056,437,313,62,62,0.984,444,318,63,63,0.141,0.141
36162057,3616,2057,441,317,62,62,0.984,448,322,63,63,0.141,0.141
36162058,3616,2058,445,319,63,63,0.984,452,324,64,64,0.141,0.141
36162059,3616,2059,449,323,63,63,0.984,456,328,64,64,0.141,0.141
36162060,3616,2060,453,325,64,64,0.984,460,330,65,65,0.141,0.141
36172010,3617,2010,1432,1178,127,127,0.984,1455,1197,129,129,0.089,0.089
36172011,3617,2011,1427,1173,127,127,0.984,1450,1192,129,129,0.089,0.089
36172012,3617,2012,1397,1149,124,124,0.984,1420,1168,126,126,0.089,0.089
36172013,3617,2013,1447,1189,129,129,0.984,1470,1208,131,131,0.089,0.089
36172014,3617,2014,1471,1209,131,131,0.984,1495,1229,133,133,0.089,0.089
36172015,3617,2015,1555,1277,139,139,0.984,1580,1298,141,141,0.089,0.089
36172016,3617,2016,1634,1342,146,146,0.984,1660,1364,148,148,0.089,0.089
36172017,3617,2017,1677,1377,150,150,0.984,1703,1399,152,152,0.089,0.089
36172018,3617,2018,1742,1432,155,155,0.984,1771,1455,158,158,0.089,0.089
36172019,3617,2019,1762,1450,156,156,0.984,1792,1474,159,159,0.089,0.089
36172020,3617,2020,1780,1464,158,158,0.984,1810,1488,161,161,0.089,0.089
36172021,3617,2021,1808,1486,161,161,0.984,1838,1510,164,164,0.089,0.089
36172022,3617,2022,1835,1509,163,163,0.984,1866,1534,166,166,0.089,0.089
36172023,3617,2023,1863,1531,166,166,0.984,1894,1556,169,169,0.089,0.089
36172024,3617,2024,1891,1555,168,168,0.984,1922,1580,171,171,0.089,0.089
36172025,3617,2025,1918,1576,171,171,0.984,1950,1602,174,174,0.089,0.089
36172026,3617,2026,1946,1600,173,173,0.984,1978,1626,176,176,0.089,0.089
36172027,3617,2027,1974,1622,176,176,0.984,2006,1648,179,179,0.089,0.089
36172028,3617,2028,2001,1645,178,178,0.984,2034,1672,181,181,0.089,0.089
36172029,3617,2029,2029,1667,181,181,0.984,2062,1694,184,184,0.089,0.089
36172030,3617,2030,2057,1691,183,183,0.984,2090,1718,186,186,0.089,0.089
36172031,3617,2031,2083,1713,185,185,0.984,2117,1741,188,188,0.089,0.089
36172032,3617,2032,2110,1734,188,188,0.984,2144,1762,191,191,0.089,0.089
36172033,3617,2033,2136,1756,190,190,0.984,2171,1785,193,193,0.089,0.089
36172034,3617,2034,2163,1777,193,193,0.984,2198,1806,196,196,0.089,0.089
36172035,3617,2035,2190,1800,195,195,0.984,2225,1829,198,198,0.089,0.089
36172036,3617,2036,2216,1822,197,197,0.984,2252,1852,200,200,0.089,0.089
36172037,3617,2037,2243,1843,200,200,0.984,2279,1873,203,203,0.089,0.089
36172038,3617,2038,2270,1866,202,202,0.984,2306,1896,205,205,0.089,0.089
36172039,3617,2039,2296,1886,205,205,0.984,2333,1917,208,208,0.089,0.089
36172040,3617,2040,2323,1909,207,207,0.984,2360,1940,210,210,0.089,0.089
36172041,3617,2041,2352,1932,210,210,0.984,2389,1963,213,213,0.089,0.089
36172042,3617,2042,2380,1956,212,212,0.984,2418,1988,215,215,0.089,0.089
36172043,3617,2043,2409,1979,215,215,0.984,2447,2011,218,218,0.089,0.089
36172044,3617,2044,2435,2003,216,216,0.984,2476,2036,220,220,0.089,0.089
36172045,3617,2045,2464,2026,219,219,0.984,2505,2059,223,223,0.089,0.089
36172046,3617,2046,2493,2049,222,222,0.984,2534,2082,226,226,0.089,0.089
36172047,3617,2047,2521,2073,224,224,0.984,2563,2107,228,228,0.089,0.089
36172048,3617,2048,2550,2096,227,227,0.984,2592,2130,231,231,0.089,0.089
36172049,3617,2049,2579,2121,229,229,0.984,2621,2155,233,233,0.089,0.089
36172050,3617,2050,2607,2143,232,232,0.984,2650,2178,236,236,0.089,0.089
36172051,3617,2051,2637,2167,235,235,0.984,2680,2202,239,239,0.089,0.089
36172052,3617,2052,2666,2192,237,237,0.984,2710,2228,241,241,0.089,0.089
36172053,3617,2053,2696,2216,240,240,0.984,2740,2252,244,244,0.089,0.089
36172054,3617,2054,2726,2240,243,243,0.984,2770,2276,247,247,0.089,0.089
36172055,3617,2055,2755,2265,245,245,0.984,2800,2302,249,249,0.089,0.089
36172056,3617,2056,2785,2289,248,248,0.984,2830,2326,252,252,0.089,0.089
36172057,3617,2057,2814,2312,251,251,0.984,2860,2350,255,255,0.089,0.089
36172058,3617,2058,2844,2338,253,253,0.984,2890,2376,257,257,0.089,0.089
36172059,3617,2059,2874,2362,256,256,0.984,2920,2400,260,260,0.089,0.089
36172060,3617,2060,2903,2385,259,259,0.984,2950,2424,263,263,0.089,0.089
36182010,3618,2010,1516,1344,86,86,0.984,1540,1366,87,87,0.056,0.056
36182011,3618,2011,1511,1341,85,85,0.984,1535,1363,86,86,0.056,0.056
36182012,3618,2012,1482,1314,84,84,0.984,1505,1335,85,85,0.056,0.056
36182013,3618,2013,1531,1359,86,86,0.984,1555,1381,87,87,0.056,0.056
36182014,3618,2014,1556,1380,88,88,0.984,1580,1402,89,89,0.056,0.056
36182015,3618,2015,1647,1463,92,92,0.984,1675,1487,94,94,0.056,0.056
36182016,3618,2016,1728,1534,97,97,0.984,1757,1559,99,99,0.056,0.056
36182017,3618,2017,1773,1575,99,99,0.984,1803,1601,101,101,0.056,0.056
36182018,3618,2018,1844,1638,103,103,0.984,1875,1665,105,105,0.056,0.056
36182019,3618,2019,1867,1657,105,105,0.984,1898,1684,107,107,0.056,0.056
36182020,3618,2020,1938,1720,109,109,0.984,1970,1748,111,111,0.056,0.056
36182021,3618,2021,1981,1759,111,111,0.984,2014,1788,113,113,0.056,0.056
36182022,3618,2022,2025,1797,114,114,0.984,2058,1826,116,116,0.056,0.056
36182023,3618,2023,2068,1836,116,116,0.984,2102,1866,118,118,0.056,0.056
36182024,3618,2024,2112,1874,119,119,0.984,2146,1904,121,121,0.056,0.056
36182025,3618,2025,2155,1913,121,121,0.984,2190,1944,123,123,0.056,0.056
36182026,3618,2026,2198,1950,124,124,0.984,2234,1982,126,126,0.056,0.056
36182027,3618,2027,2242,1990,126,126,0.984,2278,2022,128,128,0.056,0.056
36182028,3618,2028,2285,2029,128,128,0.984,2322,2062,130,130,0.056,0.056
36182029,3618,2029,2328,2066,131,131,0.984,2366,2100,133,133,0.056,0.056
36182030,3618,2030,2372,2106,133,133,0.984,2410,2140,135,135,0.056,0.056
36182031,3618,2031,2415,2143,136,136,0.984,2454,2178,138,138,0.056,0.056
36182032,3618,2032,2459,2183,138,138,0.984,2498,2218,140,140,0.056,0.056
36182033,3618,2033,2502,2220,141,141,0.984,2542,2256,143,143,0.056,0.056
36182034,3618,2034,2545,2259,143,143,0.984,2586,2296,145,145,0.056,0.056
36182035,3618,2035,2589,2297,146,146,0.984,2630,2334,148,148,0.056,0.056
36182036,3618,2036,2632,2336,148,148,0.984,2674,2374,150,150,0.056,0.056
36182037,3618,2037,2675,2373,151,151,0.984,2718,2412,153,153,0.056,0.056
36182038,3618,2038,2719,2413,153,153,0.984,2762,2452,155,155,0.056,0.056
36182039,3618,2039,2760,2450,155,155,0.984,2806,2490,158,158,0.056,0.056
36182040,3618,2040,2804,2490,157,157,0.984,2850,2530,160,160,0.056,0.056
36182041,3618,2041,2847,2527,160,160,0.984,2894,2568,163,163,0.056,0.056
36182042,3618,2042,2890,2566,162,162,0.984,2938,2608,165,165,0.056,0.056
36182043,3618,2043,2934,2604,165,165,0.984,2982,2646,168,168,0.056,0.056
36182044,3618,2044,2977,2643,167,167,0.984,3026,2686,170,170,0.056,0.056
36182045,3618,2045,3020,2680,170,170,0.984,3070,2724,173,173,0.056,0.056
36182046,3618,2046,3064,2720,172,172,0.984,3114,2764,175,175,0.056,0.056
36182047,3618,2047,3107,2759,174,174,0.984,3158,2804,177,177,0.056,0.056
36182048,3618,2048,3151,2797,177,177,0.984,3202,2842,180,180,0.056,0.056
36182049,3618,2049,3194,2836,179,179,0.984,3246,2882,182,182,0.056,0.056
36182050,3618,2050,3237,2873,182,182,0.984,3290,2920,185,185,0.056,0.056
36182051,3618,2051,3281,2913,184,184,0.984,3334,2960,187,187,0.056,0.056
36182052,3618,2052,3324,2950,187,187,0.984,3378,2998,190,190,0.056,0.056
36182053,3618,2053,3367,2989,189,189,0.984,3422,3038,192,192,0.056,0.056
36182054,3618,2054,3411,3027,192,192,0.984,3466,3076,195,195,0.056,0.056
36182055,3618,2055,3454,3066,194,194,0.984,3510,3116,197,197,0.056,0.056
36182056,3618,2056,3498,3104,197,197,0.984,3554,3154,200,200,0.056,0.056
36182057,3618,2057,3541,3143,199,199,0.984,3598,3194,202,202,0.056,0.056
36182058,3618,2058,3584,3180,202,202,0.984,3642,3232,205,205,0.056,0.056
36182059,3618,2059,3628,3220,204,204,0.984,3686,3272,207,207,0.056,0.056
36182060,3618,2060,3671,3257,207,207,0.984,3730,3310,210,210,0.056,0.056
36192010,3619,2010,250,226,12,12,0.715,350,316,17,17,0.048,0.048
36192011,3619,2011,254,230,12,12,0.715,355,321,17,17,0.048,0.048
36192012,3619,2012,257,233,12,12,0.715,360,326,17,17,0.048,0.048
36192013,3619,2013,261,237,12,12,0.715,365,331,17,17,0.048,0.048
36192014,3619,2014,265,239,13,13,0.715,370,334,18,18,0.048,0.048
36192015,3619,2015,268,242,13,13,0.715,375,339,18,18,0.048,0.048
36192016,3619,2016,272,246,13,13,0.715,380,344,18,18,0.048,0.048
36192017,3619,2017,276,250,13,13,0.715,385,349,18,18,0.048,0.048
36192018,3619,2018,280,252,14,14,0.715,390,352,19,19,0.048,0.048
36192019,3619,2019,283,255,14,14,0.715,395,357,19,19,0.048,0.048
36192020,3619,2020,287,259,14,14,0.715,400,362,19,19,0.048,0.048
36192021,3619,2021,290,262,14,14,0.715,405,367,19,19,0.048,0.048
36192022,3619,2022,293,265,14,14,0.715,410,370,20,20,0.048,0.048
36192023,3619,2023,296,268,14,14,0.715,415,375,20,20,0.048,0.048
36192024,3619,2024,300,272,14,14,0.715,420,380,20,20,0.048,0.048
36192025,3619,2025,303,275,14,14,0.715,425,385,20,20,0.048,0.048
36192026,3619,2026,307,277,15,15,0.715,430,388,21,21,0.048,0.048
36192027,3619,2027,311,281,15,15,0.715,435,393,21,21,0.048,0.048
36192028,3619,2028,315,285,15,15,0.715,440,398,21,21,0.048,0.048
36192029,3619,2029,318,288,15,15,0.715,445,403,21,21,0.048,0.048
36192030,3619,2030,322,290,16,16,0.715,450,406,22,22,0.048,0.048
36192031,3619,2031,326,294,16,16,0.715,455,411,22,22,0.048,0.048
36192032,3619,2032,330,298,16,16,0.715,460,416,22,22,0.048,0.048
36192033,3619,2033,333,301,16,16,0.715,465,421,22,22,0.048,0.048
36192034,3619,2034,335,303,16,16,0.715,470,424,23,23,0.048,0.048
36192035,3619,2035,339,307,16,16,0.715,475,429,23,23,0.048,0.048
36192036,3619,2036,342,310,16,16,0.715,480,434,23,23,0.048,0.048
36192037,3619,2037,346,314,16,16,0.715,485,439,23,23,0.048,0.048
36192038,3619,2038,350,318,16,16,0.715,490,444,23,23,0.048,0.048
36192039,3619,2039,354,320,17,17,0.715,495,447,24,24,0.048,0.048
36192040,3619,2040,357,323,17,17,0.715,500,452,24,24,0.048,0.048
36192041,3619,2041,361,327,17,17,0.715,505,457,24,24,0.048,0.048
36192042,3619,2042,364,330,17,17,0.715,510,462,24,24,0.048,0.048
36192043,3619,2043,369,333,18,18,0.715,515,465,25,25,0.048,0.048
36192044,3619,2044,372,336,18,18,0.715,520,470,25,25,0.048,0.048
36192045,3619,2045,376,340,18,18,0.715,525,475,25,25,0.048,0.048
36192046,3619,2046,379,343,18,18,0.715,530,480,25,25,0.048,0.048
36192047,3619,2047,383,345,19,19,0.715,535,483,26,26,0.048,0.048
36192048,3619,2048,387,349,19,19,0.715,540,488,26,26,0.048,0.048
36192049,3619,2049,391,353,19,19,0.715,545,493,26,26,0.048,0.048
36192050,3619,2050,394,356,19,19,0.715,550,498,26,26,0.048,0.048
36192051,3619,2051,396,358,19,19,0.715,555,501,27,27,0.048,0.048
36192052,3619,2052,400,362,19,19,0.715,560,506,27,27,0.048,0.048
36192053,3619,2053,403,365,19,19,0.715,565,511,27,27,0.048,0.048
36192054,3619,2054,407,369,19,19,0.715,570,516,27,27,0.048,0.048
36192055,3619,2055,411,371,20,20,0.715,575,519,28,28,0.048,0.048
36192056,3619,2056,415,375,20,20,0.715,580,524,28,28,0.048,0.048
36192057,3619,2057,418,378,20,20,0.715,585,529,28,28,0.048,0.048
36192058,3619,2058,422,382,20,20,0.715,590,534,28,28,0.048,0.048
36192059,3619,2059,426,384,21,21,0.715,595,537,29,29,0.048,0.048
36192060,3619,2060,430,388,21,21,0.715,600,542,29,29,0.048,0.048
36202010,3620,2010,9402,7728,837,837,0.959,9800,8056,872,872,0.089,0.089
36202011,3620,2011,9146,7518,814,814,0.959,9535,7837,849,849,0.089,0.089
36202012,3620,2012,9228,7586,821,821,0.959,9620,7908,856,856,0.089,0.089
36202013,3620,2013,9434,7756,839,839,0.959,9835,8085,875,875,0.089,0.089
36202014,3620,2014,9867,8111,878,878,0.959,10285,8455,915,915,0.089,0.089
36202015,3620,2015,10332,8492,920,920,0.959,10770,8852,959,959,0.089,0.089
36202016,3620,2016,10857,8925,966,966,0.959,11318,9304,1007,1007,0.089,0.089
36202017,3620,2017,11216,9220,998,998,0.959,11691,9611,1040,1040,0.089,0.089
36202018,3620,2018,11305,9293,1006,1006,0.959,11785,9687,1049,1049,0.089,0.089
36202019,3620,2019,11553,9497,1028,1028,0.959,12044,9900,1072,1072,0.089,0.089
36202020,3620,2020,11617,9549,1034,1034,0.959,12110,9954,1078,1078,0.089,0.089
36202021,3620,2021,11804,9704,1050,1050,0.959,12306,10116,1095,1095,0.089,0.089
36202022,3620,2022,11994,9858,1068,1068,0.959,12502,10276,1113,1113,0.089,0.089
36202023,3620,2023,12181,10013,1084,1084,0.959,12698,10438,1130,1130,0.089,0.089
36202024,3620,2024,12369,10167,1101,1101,0.959,12894,10598,1148,1148,0.089,0.089
36202025,3620,2025,12558,10322,1118,1118,0.959,13090,10760,1165,1165,0.089,0.089
36202026,3620,2026,12745,10477,1134,1134,0.959,13286,10922,1182,1182,0.089,0.089
36202027,3620,2027,12933,10631,1151,1151,0.959,13482,11082,1200,1200,0.089,0.089
36202028,3620,2028,13120,10786,1167,1167,0.959,13678,11244,1217,1217,0.089,0.089
