;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36162039,3616,2039,759,499,147,113,1.0404,730,480,141,109,0.1926,0.1492
36162040,3616,2040,770,507,149,114,1.0404,740,487,143,110,0.1926,0.1492
36162041,3616,2041,780,514,150,117,1.0404,750,494,144,112,0.1926,0.1492
36162042,3616,2042,791,521,152,118,1.0404,760,501,146,113,0.1926,0.1492
36162043,3616,2043,801,527,154,120,1.0404,770,507,148,115,0.1926,0.1492
36162044,3616,2044,812,535,156,121,1.0404,780,514,150,116,0.1926,0.1492
36162045,3616,2045,822,541,158,123,1.0404,790,520,152,118,0.1926,0.1492
36162046,3616,2046,832,548,160,124,1.0404,800,527,154,119,0.1926,0.1492
36162047,3616,2047,844,556,162,126,1.0404,811,534,156,121,0.1926,0.1492
36162048,3616,2048,855,563,164,128,1.0404,822,541,158,123,0.1926,0.1492
36162049,3616,2049,867,571,166,129,1.0404,833,549,160,124,0.1926,0.1492
36162050,3616,2050,878,577,170,131,1.0404,844,555,163,126,0.1926,0.1492
36162051,3616,2051,891,586,172,133,1.0404,856,563,165,128,0.1926,0.1492
36162052,3616,2052,902,594,174,134,1.0404,867,571,167,129,0.1926,0.1492
36162053,3616,2053,913,601,176,136,1.0404,878,578,169,131,0.1926,0.1492
36162054,3616,2054,925,609,178,138,1.0404,889,585,171,133,0.1926,0.1492
36162055,3616,2055,936,617,180,139,1.0404,900,593,173,134,0.1926,0.1492
36162056,3616,2056,947,623,182,141,1.0404,910,599,175,136,0.1926,0.1492
36162057,3616,2057,957,630,184,143,1.0404,920,606,177,137,0.1926,0.1492
36162058,3616,2058,968,637,186,145,1.0404,930,612,179,139,0.1926,0.1492
36162059,3616,2059,978,644,188,146,1.0404,940,619,181,140,0.1926,0.1492
36162060,3616,2060,988,650,190,148,1.0404,950,625,183,142,0.1926,0.1492
36172010,3617,2010,1514,1136,234,144,1.0404,1455,1092,225,138,0.1546,0.0948
36172011,3617,2011,1509,1133,233,143,1.0404,1450,1089,224,137,0.1546,0.0948
36172012,3617,2012,1477,1108,229,140,1.0404,1420,1065,220,135,0.1546,0.0948
36172013,3617,2013,1529,1149,236,145,1.0404,1470,1104,227,139,0.1546,0.0948
36172014,3617,2014,1555,1167,240,148,1.0404,1495,1122,231,142,0.1546,0.0948
36172015,3617,2015,1644,1234,254,156,1.0404,1580,1186,244,150,0.1546,0.0948
36172016,3617,2016,1727,1296,267,163,1.0404,1660,1246,257,157,0.1546,0.0948
36172017,3617,2017,1772,1331,274,168,1.0404,1703,1279,263,161,0.1546,0.0948
36172018,3617,2018,1843,1383,285,175,1.0404,1771,1329,274,168,0.1546,0.0948
36172019,3617,2019,1864,1399,288,177,1.0404,1792,1345,277,170,0.1546,0.0948
36172020,3617,2020,1862,1397,288,177,1.0404,1790,1343,277,170,0.1546,0.0948
36172021,3617,2021,1997,1498,309,189,1.0404,1919,1440,297,182,0.1546,0.0948
36172022,3617,2022,1975,1483,305,187,1.0404,1898,1425,293,180,0.1546,0.0948
36172023,3617,2023,2060,1546,318,196,1.0404,1980,1486,306,188,0.1546,0.0948
36172024,3617,2024,2000,1501,309,189,1.0404,1922,1443,297,182,0.1546,0.0948
36172025,3617,2025,2029,1523,313,192,1.0404,1950,1464,301,185,0.1546,0.0948
36172026,3617,2026,2058,1544,318,196,1.0404,1978,1484,306,188,0.1546,0.0948
36172027,3617,2027,1769,1328,274,168,1.0404,1700,1276,263,161,0.1546,0.0948
36172028,3617,2028,1810,1359,280,172,1.0404,1740,1306,269,165,0.1546,0.0948
36172029,3617,2029,1852,1390,286,176,1.0404,1780,1336,275,169,0.1546,0.0948
36172030,3617,2030,1894,1421,292,180,1.0404,1820,1366,281,173,0.1546,0.0948
36172031,3617,2031,1935,1452,300,183,1.0404,1860,1396,288,176,0.1546,0.0948
36172032,3617,2032,1977,1484,306,187,1.0404,1900,1426,294,180,0.1546,0.0948
36172033,3617,2033,2029,1523,313,192,1.0404,1950,1464,301,185,0.1546,0.0948
36172034,3617,2034,2081,1562,321,198,1.0404,2000,1501,309,190,0.1546,0.0948
36172035,3617,2035,2133,1601,330,202,1.0404,2050,1539,317,194,0.1546,0.0948
36172036,3617,2036,2185,1640,338,207,1.0404,2100,1576,325,199,0.1546,0.0948
36172037,3617,2037,2226,1671,344,211,1.0404,2140,1606,331,203,0.1546,0.0948
36172038,3617,2038,2268,1702,351,215,1.0404,2180,1636,337,207,0.1546,0.0948
36172039,3617,2039,2310,1734,357,218,1.0404,2220,1667,343,210,0.1546,0.0948
36172040,3617,2040,2351,1766,363,223,1.0404,2260,1697,349,214,0.1546,0.0948
36172041,3617,2041,2393,1796,370,227,1.0404,2300,1726,356,218,0.1546,0.0948
36172042,3617,2042,2435,1827,377,231,1.0404,2340,1756,362,222,0.1546,0.0948
36172043,3617,2043,2476,1858,383,235,1.0404,2380,1786,368,226,0.1546,0.0948
36172044,3617,2044,2518,1890,389,238,1.0404,2420,1817,374,229,0.1546,0.0948
36172045,3617,2045,2559,1922,395,242,1.0404,2460,1847,380,233,0.1546,0.0948
36172046,3617,2046,2601,1953,402,247,1.0404,2500,1877,386,237,0.1546,0.0948
36172047,3617,2047,2635,1978,408,250,1.0404,2533,1901,392,240,0.1546,0.0948
36172048,3617,2048,2671,2005,413,253,1.0404,2567,1927,397,243,0.1546,0.0948
36172049,3617,2049,2705,2031,418,256,1.0404,2600,1952,402,246,0.1546,0.0948
36172050,3617,2050,2739,2056,423,260,1.0404,2633,1976,407,250,0.1546,0.0948
36172051,3617,2051,2775,2083,429,263,1.0404,2667,2002,412,253,0.1546,0.0948
36172052,3617,2052,2809,2109,434,266,1.0404,2700,2027,417,256,0.1546,0.0948
36172053,3617,2053,2843,2134,440,269,1.0404,2733,2051,423,259,0.1546,0.0948
36172054,3617,2054,2879,2161,445,273,1.0404,2767,2077,428,262,0.1546,0.0948
36172055,3617,2055,2913,2187,450,276,1.0404,2800,2102,433,265,0.1546,0.0948
36172056,3617,2056,2955,2218,457,280,1.0404,2840,2132,439,269,0.1546,0.0948
36172057,3617,2057,2996,2249,463,284,1.0404,2880,2162,445,273,0.1546,0.0948
36172058,3617,2058,3038,2281,469,288,1.0404,2920,2192,451,277,0.1546,0.0948
36172059,3617,2059,3080,2311,477,292,1.0404,2960,2221,458,281,0.1546,0.0948
36172060,3617,2060,3121,2343,483,295,1.0404,3000,2252,464,284,0.1546,0.0948
36182010,3618,2010,1602,1347,164,91,1.0404,1540,1295,158,87,0.1027,0.0562
36182011,3618,2011,1597,1343,164,89,1.0404,1535,1291,158,86,0.1027,0.0562
36182012,3618,2012,1566,1316,161,88,1.0404,1505,1265,155,85,0.1027,0.0562
36182013,3618,2013,1618,1361,166,91,1.0404,1555,1308,160,87,0.1027,0.0562
36182014,3618,2014,1644,1383,169,93,1.0404,1580,1329,162,89,0.1027,0.0562
36182015,3618,2015,1743,1466,179,98,1.0404,1675,1409,172,94,0.1027,0.0562
36182016,3618,2016,1828,1538,187,103,1.0404,1757,1478,180,99,0.1027,0.0562
36182017,3618,2017,1876,1578,192,105,1.0404,1803,1517,185,101,0.1027,0.0562
36182018,3618,2018,1951,1641,201,109,1.0404,1875,1577,193,105,0.1027,0.0562
36182019,3618,2019,1975,1660,203,111,1.0404,1898,1596,195,107,0.1027,0.0562
36182020,3618,2020,1973,1658,203,111,1.0404,1896,1594,195,107,0.1027,0.0562
36182021,3618,2021,2115,1779,217,119,1.0404,2033,1710,209,114,0.1027,0.0562
36182022,3618,2022,2091,1759,214,118,1.0404,2010,1691,206,113,0.1027,0.0562
36182023,3618,2023,2181,1834,224,123,1.0404,2096,1763,215,118,0.1027,0.0562
36182024,3618,2024,2233,1878,229,126,1.0404,2146,1805,220,121,0.1027,0.0562
36182025,3618,2025,2278,1916,234,128,1.0404,2190,1842,225,123,0.1027,0.0562
36182026,3618,2026,2324,1955,238,131,1.0404,2234,1879,229,126,0.1027,0.0562
36182027,3618,2027,2289,1925,235,129,1.0404,2200,1850,226,124,0.1027,0.0562
36182028,3618,2028,2330,1960,239,131,1.0404,2240,1884,230,126,0.1027,0.0562
36182029,3618,2029,2372,1995,243,133,1.0404,2280,1918,234,128,0.1027,0.0562
36182030,3618,2030,2414,2031,248,135,1.0404,2320,1952,238,130,0.1027,0.0562
36182031,3618,2031,2455,2065,252,138,1.0404,2360,1985,242,133,0.1027,0.0562
36182032,3618,2032,2497,2101,256,140,1.0404,2400,2019,246,135,0.1027,0.0562
36182033,3618,2033,2549,2143,262,144,1.0404,2450,2060,252,138,0.1027,0.0562
36182034,3618,2034,2601,2188,267,146,1.0404,2500,2103,257,140,0.1027,0.0562
36182035,3618,2035,2653,2232,273,149,1.0404,2550,2145,262,143,0.1027,0.0562
36182036,3618,2036,2705,2275,278,152,1.0404,2600,2187,267,146,0.1027,0.0562
36182037,3618,2037,2747,2311,282,154,1.0404,2640,2221,271,148,0.1027,0.0562
36182038,3618,2038,2788,2345,286,157,1.0404,2680,2254,275,151,0.1027,0.0562
36182039,3618,2039,2830,2380,290,159,1.0404,2720,2288,279,153,0.1027,0.0562
36182040,3618,2040,2872,2416,294,161,1.0404,2760,2322,283,155,0.1027,0.0562
36182041,3618,2041,2913,2450,300,163,1.0404,2800,2355,288,157,0.1027,0.0562
36182042,3618,2042,2955,2484,304,166,1.0404,2840,2388,292,160,0.1027,0.0562
36182043,3618,2043,2996,2520,308,169,1.0404,2880,2422,296,162,0.1027,0.0562
36182044,3618,2044,3038,2555,312,171,1.0404,2920,2456,300,164,0.1027,0.0562
36182045,3618,2045,3080,2591,316,173,1.0404,2960,2490,304,166,0.1027,0.0562
36182046,3618,2046,3121,2625,320,176,1.0404,3000,2523,308,169,0.1027,0.0562
36182047,3618,2047,3156,2655,324,177,1.0404,3033,2552,311,170,0.1027,0.0562
36182048,3618,2048,3191,2684,328,179,1.0404,3067,2580,315,172,0.1027,0.0562
36182049,3618,2049,3225,2713,331,181,1.0404,3100,2608,318,174,0.1027,0.0562
36182050,3618,2050,3260,2741,335,183,1.0404,3133,2635,322,176,0.1027,0.0562
36182051,3618,2051,3295,2772,338,185,1.0404,3167,2664,325,178,0.1027,0.0562
36182052,3618,2052,3329,2800,342,187,1.0404,3200,2691,329,180,0.1027,0.0562
36182053,3618,2053,3364,2829,345,189,1.0404,3233,2719,332,182,0.1027,0.0562
36182054,3618,2054,3399,2858,350,191,1.0404,3267,2747,336,184,0.1027,0.0562
36182055,3618,2055,3433,2888,353,192,1.0404,3300,2776,339,185,0.1027,0.0562
36182056,3618,2056,3475,2922,357,196,1.0404,3340,2809,343,188,0.1027,0.0562
36182057,3618,2057,3517,2958,361,198,1.0404,3380,2843,347,190,0.1027,0.0562
36182058,3618,2058,3558,2993,365,200,1.0404,3420,2877,351,192,0.1027,0.0562
36182059,3618,2059,3600,3029,369,202,1.0404,3460,2911,355,194,0.1027,0.0562
36182060,3618,2060,3641,3063,374,205,1.0404,3500,2944,359,197,0.1027,0.0562
36192010,3619,2010,250,212,26,12,0.715,350,296,37,17,0.106,0.048
36192011,3619,2011,254,214,27,12,0.715,355,300,38,17,0.106,0.048
36192012,3619,2012,257,218,27,12,0.715,360,305,38,17,0.106,0.048
36192013,3619,2013,261,220,28,13,0.715,365,308,39,18,0.106,0.048
36192014,3619,2014,265,224,28,13,0.715,370,313,39,18,0.106,0.048
36192015,3619,2015,268,227,29,13,0.715,375,317,40,18,0.106,0.048
36192016,3619,2016,272,230,29,13,0.715,380,322,40,18,0.106,0.048
36192017,3619,2017,275,233,29,13,0.715,385,326,41,18,0.106,0.048
36192018,3619,2018,279,236,29,14,0.715,390,330,41,19,0.106,0.048
36192019,3619,2019,282,239,30,14,0.715,395,334,42,19,0.106,0.048
36192020,3619,2020,286,242,30,14,0.715,400,339,42,19,0.106,0.048
36192021,3619,2021,290,245,31,14,0.715,405,343,43,19,0.106,0.048
36192022,3619,2022,293,248,31,14,0.715,410,347,43,20,0.106,0.048
36192023,3619,2023,297,251,31,14,0.715,415,351,44,20,0.106,0.048
36192024,3619,2024,300,254,32,14,0.715,420,355,45,20,0.106,0.048
36192025,3619,2025,304,257,32,14,0.715,425,360,45,20,0.106,0.048
36192026,3619,2026,307,260,33,15,0.715,430,363,46,21,0.106,0.048
36192027,3619,2027,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192028,3619,2028,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192029,3619,2029,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192030,3619,2030,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192031,3619,2031,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192032,3619,2032,322,272,34,16,0.715,450,380,48,22,0.106,0.048
36192033,3619,2033,330,280,35,16,0.715,462,391,49,22,0.106,0.048
36192034,3619,2034,340,287,36,16,0.715,475,402,50,23,0.106,0.048
36192035,3619,2035,349,295,37,16,0.715,488,413,52,23,0.106,0.048
36192036,3619,2036,358,302,38,17,0.715,500,423,53,24,0.106,0.048
36192037,3619,2037,361,305,39,17,0.715,505,427,54,24,0.106,0.048
36192038,3619,2038,365,309,39,17,0.715,510,432,54,24,0.106,0.048
36192039,3619,2039,368,311,39,18,0.715,515,435,55,25,0.106,0.048
36192040,3619,2040,372,315,39,18,0.715,520,440,55,25,0.106,0.048
36192041,3619,2041,375,317,40,18,0.715,525,444,56,25,0.106,0.048
36192042,3619,2042,379,321,40,18,0.715,530,449,56,25,0.106,0.048
36192043,3619,2043,383,323,41,19,0.715,535,452,57,26,0.106,0.048
36192044,3619,2044,386,327,41,19,0.715,540,457,57,26,0.106,0.048
36192045,3619,2045,390,330,41,19,0.715,545,461,58,26,0.106,0.048
36192046,3619,2046,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192047,3619,2047,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192048,3619,2048,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192049,3619,2049,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192050,3619,2050,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192051,3619,2051,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192052,3619,2052,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192053,3619,2053,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192054,3619,2054,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192055,3619,2055,393,333,41,19,0.715,550,466,58,26,0.106,0.048
36192056,3619,2056,400,339,42,19,0.715,560,474,59,27,0.106,0.048
36192057,3619,2057,408,345,43,19,0.715,570,483,60,27,0.106,0.048
36192058,3619,2058,415,351,44,20,0.715,580,491,61,28,0.106,0.048
36192059,3619,2059,422,357,45,20,0.715,590,499,63,28,0.106,0.048
36192060,3619,2060,429,363,46,21,0.715,600,507,64,29,0.106,0.048
36202010,3620,2010,9398,7434,1128,836,0.959,9800,7752,1176,872,0.12,0.089
36202011,3620,2011,9144,7233,1097,814,0.959,9535,7542,1144,849,0.12,0.089
36202012,3620,2012,9226,7298,1107,821,0.959,9620,7610,1154,856,0.12,0.089
36202013,3620,2013,9432,7461,1132,839,0.959,9835,7780,1180,875,0.12,0.089
36202014,3620,2014,9863,7802,1183,877,0.959,10285,8136,1234,915,0.12,0.089
36202015,3620,2015,10328,8170,1239,920,0.959,10770,8519,1292,959,0.12,0.089
36202016,3620,2016,10854,8586,1302,966,0.959,11318,8953,1358,1007,0.12,0.089
36202017,3620,2017,11212,8869,1345,997,0.959,11691,9248,1403,1040,0.12,0.089
36202018,3620,2018,11302,8940,1356,1006,0.959,11785,9322,1414,1049,0.12,0.089
36202019,3620,2019,11550,9136,1386,1028,0.959,12044,9527,1445,1072,0.12,0.089
36202020,3620,2020,11613,9186,1393,1034,0.959,12110,9579,1453,1078,0.12,0.089
36202021,3620,2021,11801,9335,1416,1050,0.959,12306,9734,1477,1095,0.12,0.089
36202022,3620,2022,11989,9484,1438,1067,0.959,12502,9889,1500,1113,0.12,0.089
36202023,3620,2023,12177,9632,1462,1084,0.959,12698,10044,1524,1130,0.12,0.089
36202024,3620,2024,12365,9781,1484,1101,0.959,12894,10199,1547,1148,0.12,0.089
36202025,3620,2025,12553,9929,1507,1117,0.959,13090,10354,1571,1165,0.12,0.089
36202026,3620,2026,12741,10079,1529,1134,0.959,13286,10510,1594,1182,0.12,0.089
36202027,3620,2027,13426,10620,1611,1195,0.959,14000,11074,1680,1246,0.12,0.089
36202028,3620,2028,13522,10696,1623,1204,0.959,14100,11153,1692,1255,0.12,0.089
36202029,3620,2029,13618,10771,1634,1212,0.959,14200,11232,1704,1264,0.12,0.089
36202030,3620,2030,13714,10847,1646,1221,0.959,14300,11311,1716,1273,0.12,0.089
36202031,3620,2031,13810,10923,1657,1229,0.959,14400,11390,1728,1282,0.12,0.089
36202032,3620,2032,13906,11000,1669,1237,0.959,14500,11470,1740,1290,0.12,0.089
36202033,3620,2033,14145,11189,1697,1259,0.959,14750,11667,1770,1313,0.12,0.089
36202034,3620,2034,14385,11379,1726,1280,0.959,15000,11865,1800,1335,0.12,0.089
36202035,3620,2035,14625,11568,1755,1301,0.959,15250,12063,1830,1357,0.12,0.089
36202036,3620,2036,14864,11757,1784,1323,0.959,15500,12260,1860,1380,0.12,0.089
36202037,3620,2037,15056,11910,1807,1340,0.959,15700,12419,1884,1397,0.12,0.089
36202038,3620,2038,15248,12061,1830,1357,0.959,15900,12577,1908,1415,0.12,0.089
36202039,3620,2039,15440,12213,1853,1374,0.959,16100,12735,1932,1433,0.12,0.089
36202040,3620,2040,15632,12364,1876,1392,0.959,16300,12893,1956,1451,0.12,0.089
36202041,3620,2041,15824,12517,1899,1408,0.959,16500,13052,1980,1468,0.12,0.089
36202042,3620,2042,16015,12668,1922,1425,0.959,16700,13210,2004,1486,0.12,0.089
36202043,3620,2043,16207,12820,1945,1442,0.959,16900,13368,2028,1504,0.12,0.089
36202044,3620,2044,16399,12971,1968,1460,0.959,17100,13526,2052,1522,0.12,0.089
36202045,3620,2045,16591,13123,1991,1477,0.959,17300,13684,2076,1540,0.12,0.089
36202046,3620,2046,16782,13274,2014,1494,0.959,17500,13842,2100,1558,0.12,0.089
36202047,3620,2047,16995,13443,2040,1512,0.959,17722,14018,2127,1577,0.12,0.089
36202048,3620,2048,17208,13612,2065,1532,0.959,17944,14194,2153,1597,0.12,0.089
36202049,3620,2049,17422,13781,2091,1551,0.959,18167,14370,2180,1617,0.12,0.089
36202050,3620,2050,17635,13949,2117,1570,0.959,18389,14545,2207,1637,0.12,0.089
36202051,3620,2051,17848,14118,2141,1588,0.959,18611,14722,2233,1656,0.12,0.089
36202052,3620,2052,18061,14286,2167,1607,0.959,18833,14897,2260,1676,0.12,0.089
36202053,3620,2053,18275,14455,2193,1626,0.959,19056,15073,2287,1696,0.12,0.089
36202054,3620,2054,18488,14624,2218,1646,0.959,19278,15249,2313,1716,0.12,0.089
36202055,3620,2055,18700,14792,2244,1665,0.959,19500,15424,2340,1736,0.12,0.089
36202056,3620,2056,18892,14944,2267,1681,0.959,19700,15583,2364,1753,0.12,0.089
36202057,3620,2057,19084,15096,2290,1698,0.959,19900,15741,2388,1771,0.12,0.089
36202058,3620,2058,19276,15247,2313,1716,0.959,20100,15899,2412,1789,0.12,0.089
36202059,3620,2059,19468,15399,2336,1733,0.959,20300,16057,2436,1807,0.12,0.089
36202060,3620,2060,19660,15551,2359,1749,0.959,20500,16216,2460,1824,0.12,0.089
36212010,3621,2010,260,172,50,38,1.0404,250,165,48,37,0.1926,0.1492
36212011,3621,2011,271,178,52,41,1.0404,260,171,50,39,0.1926,0.1492
36212012,3621,2012,281,185,54,42,1.0404,270,178,52,40,0.1926,0.1492
36212013,3621,2013,291,191,56,44,1.0404,280,184,54,42,0.1926,0.1492
36212014,3621,2014,302,199,58,45,1.0404,290,191,56,43,0.1926,0.1492
36212015,3621,2015,312,205,60,47,1.0404,300,197,58,45,0.1926,0.1492
36212016,3621,2016,323,212,62,48,1.0404,310,204,60,46,0.1926,0.1492
36212017,3621,2017,333,218,65,50,1.0404,320,210,62,48,0.1926,0.1492
36212018,3621,2018,343,226,67,51,1.0404,330,217,64,49,0.1926,0.1492
36212019,3621,2019,354,233,68,53,1.0404,340,224,65,51,0.1926,0.1492
36212020,3621,2020,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212021,3621,2021,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212022,3621,2022,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212023,3621,2023,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212024,3621,2024,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212025,3621,2025,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212026,3621,2026,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212027,3621,2027,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212028,3621,2028,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212029,3621,2029,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212030,3621,2030,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212031,3621,2031,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212032,3621,2032,364,240,70,54,1.0404,350,231,67,52,0.1926,0.1492
36212033,3621,2033,377,248,73,56,1.0404,362,238,70,54,0.1926,0.1492
36212034,3621,2034,390,257,75,58,1.0404,375,247,72,56,0.1926,0.1492
36212035,3621,2035,404,265,78,60,1.0404,388,255,75,58,0.1926,0.1492
36212036,3621,2036,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212037,3621,2037,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212038,3621,2038,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212039,3621,2039,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212040,3621,2040,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212041,3621,2041,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212042,3621,2042,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212043,3621,2043,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212044,3621,2044,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212045,3621,2045,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212046,3621,2046,416,274,80,62,1.0404,400,263,77,60,0.1926,0.1492
36212047,3621,2047,422,278,81,63,1.0404,406,267,78,61,0.1926,0.1492
36212048,3621,2048,428,282,82,63,1.0404,411,271,79,61,0.1926,0.1492
36212049,3621,2049,434,286,83,65,1.0404,417,275,80,62,0.1926,0.1492
36212050,3621,2050,439,289,84,66,1.0404,422,278,81,63,0.1926,0.1492
36212051,3621,2051,445,293,85,67,1.0404,428,282,82,64,0.1926,0.1492
36212052,3621,2052,450,297,86,68,1.0404,433,285,83,65,0.1926,0.1492
36212053,3621,2053,457,301,88,68,1.0404,439,289,85,65,0.1926,0.1492
36212054,3621,2054,462,304,89,69,1.0404,444,292,86,66,0.1926,0.1492
36212055,3621,2055,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36212056,3621,2056,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36212057,3621,2057,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36212058,3621,2058,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36212059,3621,2059,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36212060,3621,2060,468,308,91,70,1.0404,450,296,87,67,0.1926,0.1492
36222010,3622,2010,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222011,3622,2011,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222012,3622,2012,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222013,3622,2013,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222014,3622,2014,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222015,3622,2015,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222016,3622,2016,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222017,3622,2017,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222018,3622,2018,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222019,3622,2019,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222020,3622,2020,104,69,20,16,1.0404,100,66,19,15,0.1926,0.1492
36222021,3622,2021,109,72,21,17,1.0404,105,69,20,16,0.1926,0.1492
36222022,3622,2022,114,76,22,17,1.0404,110,73,21,16,0.1926,0.1492
36222023,3622,2023,120,79,23,18,1.0404,115,76,22,17,0.1926,0.1492
36222024,3622,2024,125,82,24,19,1.0404,120,79,23,18,0.1926,0.1492
36222025,3622,2025,130,85,25,20,1.0404,125,82,24,19,0.1926,0.1492
36222026,3622,2026,135,89,26,20,1.0404,130,86,25,19,0.1926,0.1492
36222027,3622,2027,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222028,3622,2028,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222029,3622,2029,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222030,3622,2030,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222031,3622,2031,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222032,3622,2032,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222033,3622,2033,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222034,3622,2034,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222035,3622,2035,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222036,3622,2036,156,103,30,23,1.0404,150,99,29,22,0.1926,0.1492
36222037,3622,2037,161,106,31,24,1.0404,155,102,30,23,0.1926,0.1492
36222038,3622,2038,166,109,32,25,1.0404,160,105,31,24,0.1926,0.1492
36222039,3622,2039,172,112,33,26,1.0404,165,108,32,25,0.1926,0.1492
36222040,3622,2040,177,117,34,26,1.0404,170,112,33,25,0.1926,0.1492
36222041,3622,2041,182,120,35,27,1.0404,175,115,34,26,0.1926,0.1492
36222042,3622,2042,187,123,36,28,1.0404,180,118,35,27,0.1926,0.1492
36222043,3622,2043,192,126,37,29,1.0404,185,121,36,28,0.1926,0.1492
36222044,3622,2044,198,130,38,29,1.0404,190,125,37,28,0.1926,0.1492
36222045,3622,2045,203,133,40,30,1.0404,195,128,38,29,0.1926,0.1492
36222046,3622,2046,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222047,3622,2047,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222048,3622,2048,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222049,3622,2049,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222050,3622,2050,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222051,3622,2051,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222052,3622,2052,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222053,3622,2053,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222054,3622,2054,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222055,3622,2055,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222056,3622,2056,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222057,3622,2057,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222058,3622,2058,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
